time,open,high,low,close,volume,spread,real_volume
2020-11-30 17:00:00+00:00,1781.483,1782.958,1781.483,1782.753,93,300,0
2020-11-30 17:01:00+00:00,1782.759,1783.173,1782.523,1782.56,83,300,0
2020-11-30 17:02:00+00:00,1782.53,1782.822,1782.324,1782.468,76,200,0
2020-11-30 17:03:00+00:00,1782.492,1782.656,1782.392,1782.602,82,200,0
2020-11-30 17:04:00+00:00,1782.603,1783.092,1782.582,1783.045,69,200,0
2020-11-30 17:05:00+00:00,1783.076,1783.076,1782.204,1782.204,95,200,0
2020-11-30 17:06:00+00:00,1782.252,1782.676,1781.811,1782.627,82,200,0
2020-11-30 17:07:00+00:00,1782.675,1783.04,1782.454,1782.979,68,300,0
2020-11-30 17:08:00+00:00,1782.977,1784.102,1782.747,1783.837,84,300,0
2020-11-30 17:09:00+00:00,1783.885,1783.959,1783.327,1783.866,69,300,0
2020-11-30 17:10:00+00:00,1783.914,1783.959,1783.47,1783.856,73,300,0
2020-11-30 17:11:00+00:00,1783.905,1784.373,1783.616,1784.216,72,300,0
2020-11-30 17:12:00+00:00,1784.169,1784.169,1783.69,1783.855,74,300,0
2020-11-30 17:13:00+00:00,1783.903,1784.164,1783.679,1784.104,59,300,0
2020-11-30 17:14:00+00:00,1784.105,1784.106,1783.68,1783.839,44,300,0
2020-11-30 17:15:00+00:00,1783.845,1784.187,1783.608,1783.821,69,300,0
2020-11-30 17:16:00+00:00,1783.794,1783.794,1783.093,1783.395,58,300,0
2020-11-30 17:17:00+00:00,1783.413,1783.491,1782.827,1782.827,62,200,0
2020-11-30 17:18:00+00:00,1782.795,1782.827,1782.519,1782.822,55,200,0
2020-11-30 17:19:00+00:00,1782.849,1783.281,1782.527,1782.559,84,200,0
2020-11-30 17:20:00+00:00,1782.563,1783.143,1782.559,1782.726,75,200,0
2020-11-30 17:21:00+00:00,1782.757,1783.108,1782.483,1782.536,76,200,0
2020-11-30 17:22:00+00:00,1782.535,1782.535,1781.955,1781.955,64,200,0
2020-11-30 17:23:00+00:00,1781.987,1782.353,1781.841,1781.969,58,300,0
2020-11-30 17:24:00+00:00,1782.025,1782.767,1781.979,1782.658,74,200,0
2020-11-30 17:25:00+00:00,1782.668,1782.839,1782.437,1782.437,74,200,0
2020-11-30 17:26:00+00:00,1782.478,1782.589,1782.166,1782.245,66,200,0
2020-11-30 17:27:00+00:00,1782.238,1782.352,1782.216,1782.25,53,200,0
2020-11-30 17:28:00+00:00,1782.215,1782.215,1781.674,1781.881,71,200,0
2020-11-30 17:29:00+00:00,1781.915,1782.348,1781.796,1782.001,76,200,0
2020-11-30 17:30:00+00:00,1781.956,1781.999,1781.648,1781.816,68,200,0
2020-11-30 17:31:00+00:00,1781.77,1782.253,1781.77,1781.996,70,200,0
2020-11-30 17:32:00+00:00,1782.025,1782.025,1781.55,1781.871,65,200,0
2020-11-30 17:33:00+00:00,1781.871,1782.412,1781.775,1782.212,61,300,0
2020-11-30 17:34:00+00:00,1782.211,1782.313,1781.945,1782.184,75,300,0
2020-11-30 17:35:00+00:00,1782.173,1782.173,1781.255,1781.286,69,300,0
2020-11-30 17:36:00+00:00,1781.286,1781.518,1780.758,1780.758,69,300,0
2020-11-30 17:37:00+00:00,1780.803,1781.02,1780.693,1780.729,62,300,0
2020-11-30 17:38:00+00:00,1780.682,1780.682,1780.305,1780.541,65,200,0
2020-11-30 17:39:00+00:00,1780.494,1780.494,1780.109,1780.397,61,200,0
2020-11-30 17:40:00+00:00,1780.395,1780.536,1779.659,1779.782,81,200,0
2020-11-30 17:41:00+00:00,1779.738,1780.057,1779.54,1779.54,76,200,0
2020-11-30 17:42:00+00:00,1779.493,1779.493,1778.92,1779.129,74,200,0
2020-11-30 17:43:00+00:00,1779.16,1779.355,1779.14,1779.193,77,200,0
2020-11-30 17:44:00+00:00,1779.199,1779.423,1779.056,1779.374,70,200,0
