time,open,high,low,close,volume,spread,real_volume
2025-06-30 17:00:00+00:00,3297.192,3298.607,3297.163,3297.768,230,160,0
2025-06-30 17:01:00+00:00,3297.744,3297.747,3296.839,3296.839,130,160,0
2025-06-30 17:02:00+00:00,3296.817,3297.564,3296.411,3297.225,151,160,0
2025-06-30 17:03:00+00:00,3297.269,3297.401,3296.788,3296.92,120,160,0
2025-06-30 17:04:00+00:00,3296.915,3297.329,3296.125,3296.687,188,160,0
2025-06-30 17:05:00+00:00,3296.737,3297.06,3296.462,3297.06,85,160,0
2025-06-30 17:06:00+00:00,3297.011,3297.329,3296.191,3296.336,102,160,0
2025-06-30 17:07:00+00:00,3296.221,3297.101,3296.061,3296.165,136,160,0
2025-06-30 17:08:00+00:00,3296.213,3296.834,3296.069,3296.576,104,160,0
2025-06-30 17:09:00+00:00,3296.568,3296.66,3296.173,3296.517,102,160,0
2025-06-30 17:10:00+00:00,3296.486,3296.67,3295.67,3295.858,89,160,0
2025-06-30 17:11:00+00:00,3295.861,3295.861,3295.099,3295.505,95,160,0
2025-06-30 17:12:00+00:00,3295.47,3295.605,3295.166,3295.24,76,160,0
2025-06-30 17:13:00+00:00,3295.254,3295.526,3294.918,3295.068,71,160,0
2025-06-30 17:14:00+00:00,3295.073,3295.073,3294.367,3294.591,106,160,0
2025-06-30 17:15:00+00:00,3294.655,3295.169,3294.647,3295.11,98,160,0
2025-06-30 17:16:00+00:00,3295.151,3295.474,3294.882,3294.949,98,160,0
2025-06-30 17:17:00+00:00,3294.858,3295.145,3294.531,3295.108,82,160,0
2025-06-30 17:18:00+00:00,3295.119,3296.059,3295.119,3295.923,85,160,0
2025-06-30 17:19:00+00:00,3295.985,3296.151,3295.669,3296.077,88,160,0
2025-06-30 17:20:00+00:00,3296.112,3296.772,3296.112,3296.504,93,160,0
2025-06-30 17:21:00+00:00,3296.478,3297.428,3296.173,3297.345,99,160,0
2025-06-30 17:22:00+00:00,3297.314,3297.693,3297.165,3297.513,107,160,0
2025-06-30 17:23:00+00:00,3297.492,3297.528,3297.075,3297.401,85,160,0
2025-06-30 17:24:00+00:00,3297.4,3297.4,3296.126,3296.629,191,160,0
2025-06-30 17:25:00+00:00,3296.67,3297.09,3296.278,3296.686,102,160,0
2025-06-30 17:26:00+00:00,3296.665,3297.228,3296.653,3297.228,89,160,0
2025-06-30 17:27:00+00:00,3297.148,3297.471,3297.043,3297.149,76,160,0
2025-06-30 17:28:00+00:00,3297.193,3297.505,3296.75,3297.006,147,160,0
2025-06-30 17:29:00+00:00,3296.967,3296.967,3295.034,3295.939,315,160,0
2025-06-30 17:30:00+00:00,3295.97,3296.88,3295.858,3296.621,140,160,0
2025-06-30 17:31:00+00:00,3296.542,3296.554,3295.838,3296.312,109,160,0
2025-06-30 17:32:00+00:00,3296.309,3296.309,3295.257,3295.392,112,160,0
2025-06-30 17:33:00+00:00,3295.41,3295.424,3294.594,3294.598,88,160,0
2025-06-30 17:34:00+00:00,3294.64,3295.184,3294.606,3294.884,80,160,0
2025-06-30 17:35:00+00:00,3294.882,3294.906,3294.381,3294.424,100,160,0
2025-06-30 17:36:00+00:00,3294.538,3295.701,3294.538,3295.279,91,160,0
2025-06-30 17:37:00+00:00,3295.322,3295.535,3294.873,3295.003,84,160,0
2025-06-30 17:38:00+00:00,3295.04,3295.853,3295.035,3295.718,85,160,0
2025-06-30 17:39:00+00:00,3295.72,3295.969,3295.479,3295.969,85,160,0
2025-06-30 17:40:00+00:00,3295.995,3295.996,3294.369,3294.603,123,160,0
2025-06-30 17:41:00+00:00,3294.607,3294.978,3294.286,3294.347,88,160,0
2025-06-30 17:42:00+00:00,3294.296,3295.005,3294.296,3294.583,98,160,0
2025-06-30 17:43:00+00:00,3294.571,3295.127,3294.506,3294.987,83,160,0
2025-06-30 17:44:00+00:00,3294.935,3294.935,3293.526,3293.713,166,160,0
2025-06-30 17:45:00+00:00,3293.67,3294.057,3293.199,3293.517,151,160,0
2025-06-30 17:46:00+00:00,3293.518,3293.97,3293.481,3293.702,128,160,0
2025-06-30 17:47:00+00:00,3293.694,3294.375,3293.526,3294.204,111,160,0
2025-06-30 17:48:00+00:00,3294.145,3294.292,3293.789,3293.992,94,160,0
2025-06-30 17:49:00+00:00,3294.057,3294.289,3293.687,3293.731,87,160,0
2025-06-30 17:50:00+00:00,3293.702,3293.826,3292.138,3292.955,162,160,0
2025-06-30 17:51:00+00:00,3292.952,3293.941,3292.884,3293.856,86,160,0
2025-06-30 17:52:00+00:00,3293.81,3293.931,3293.54,3293.819,89,160,0
2025-06-30 17:53:00+00:00,3293.822,3294.046,3293.268,3293.434,97,160,0
2025-06-30 17:54:00+00:00,3293.392,3293.643,3293.294,3293.574,70,160,0
2025-06-30 17:55:00+00:00,3293.515,3293.708,3291.983,3293.441,208,160,0
2025-06-30 17:56:00+00:00,3293.466,3293.93,3293.126,3293.686,109,160,0
2025-06-30 17:57:00+00:00,3293.693,3294.756,3293.249,3294.045,226,160,0
2025-06-30 17:58:00+00:00,3294.02,3294.528,3293.614,3294.24,121,160,0
2025-06-30 17:59:00+00:00,3294.235,3294.429,3293.9,3294.048,98,160,0
2025-06-30 18:00:00+00:00,3294.061,3294.179,3293.123,3293.288,133,160,0
2025-06-30 18:01:00+00:00,3293.218,3293.644,3292.639,3293.644,112,160,0
2025-06-30 18:02:00+00:00,3293.668,3294.161,3293.504,3293.985,78,160,0
2025-06-30 18:03:00+00:00,3293.89,3294.335,3293.787,3294.237,90,160,0
2025-06-30 18:04:00+00:00,3294.29,3294.574,3294.091,3294.291,78,160,0
2025-06-30 18:05:00+00:00,3294.27,3295.169,3294.27,3294.719,102,160,0
2025-06-30 18:06:00+00:00,3294.729,3295.365,3294.703,3295.331,90,160,0
2025-06-30 18:07:00+00:00,3295.345,3295.414,3294.854,3295.407,99,160,0
2025-06-30 18:08:00+00:00,3295.431,3297.384,3295.431,3297.012,167,160,0
2025-06-30 18:09:00+00:00,3296.997,3297.533,3296.573,3297.275,110,160,0
2025-06-30 18:10:00+00:00,3297.201,3297.937,3297.047,3297.726,122,160,0
2025-06-30 18:11:00+00:00,3297.707,3297.762,3297.297,3297.707,97,160,0
2025-06-30 18:12:00+00:00,3297.662,3298.364,3297.657,3298.167,115,160,0
2025-06-30 18:13:00+00:00,3298.163,3298.302,3297.602,3297.882,112,160,0
2025-06-30 18:14:00+00:00,3297.86,3297.963,3297.404,3297.408,91,160,0
2025-06-30 18:15:00+00:00,3297.501,3298.275,3297.354,3298.112,106,160,0
2025-06-30 18:16:00+00:00,3298.122,3298.233,3297.479,3297.539,115,160,0
2025-06-30 18:17:00+00:00,3297.548,3298.007,3297.162,3297.641,145,160,0
2025-06-30 18:18:00+00:00,3297.681,3299.108,3297.566,3298.541,153,160,0
2025-06-30 18:19:00+00:00,3298.539,3298.722,3297.995,3298.15,113,160,0
2025-06-30 18:20:00+00:00,3298.225,3298.275,3297.44,3298.144,113,160,0
2025-06-30 18:21:00+00:00,3298.123,3298.307,3297.827,3297.951,78,160,0
2025-06-30 18:22:00+00:00,3297.909,3297.969,3297.418,3297.852,100,160,0
2025-06-30 18:23:00+00:00,3297.816,3297.968,3297.459,3297.761,82,160,0
2025-06-30 18:24:00+00:00,3297.779,3298.026,3297.487,3297.667,117,160,0
2025-06-30 18:25:00+00:00,3297.694,3298.42,3297.5,3298.177,107,160,0
