time,open,high,low,close,volume
2019-12-31 17:00:00+00:00,1521.761,1522.505,1521.39,1522.406,614
2019-12-31 17:15:00+00:00,1522.408,1522.408,1521.286,1521.402,572
2019-12-31 17:30:00+00:00,1521.406,1522.199,1521.158,1522.01,586
2019-12-31 17:45:00+00:00,1521.987,1522.841,1521.391,1522.657,643
2020-01-02 01:00:00+00:00,1518.464,1519.624,1517.172,1519.124,840
2020-01-02 01:15:00+00:00,1519.137,1520.813,1519.112,1519.994,635
2020-01-02 01:30:00+00:00,1519.961,1520.281,1519.335,1519.526,573
2020-01-02 01:45:00+00:00,1519.574,1519.792,1518.872,1519.368,519
2020-01-02 02:00:00+00:00,1519.365,1519.365,1518.372,1519.084,611
2020-01-02 02:15:00+00:00,1519.08,1519.607,1519.01,1519.516,384
2020-01-02 02:30:00+00:00,1519.509,1520.693,1519.381,1520.679,523
2020-01-02 02:45:00+00:00,1520.676,1520.823,1520.174,1520.575,488
2020-01-02 03:00:00+00:00,1520.567,1521.104,1520.458,1520.573,489
2020-01-02 03:15:00+00:00,1520.572,1520.696,1519.957,1520.191,456
2020-01-02 03:30:00+00:00,1520.194,1520.404,1519.785,1519.956,323
2020-01-02 03:45:00+00:00,1519.981,1520.495,1519.981,1520.284,316
2020-01-02 04:00:00+00:00,1520.288,1520.382,1519.966,1519.966,258
2020-01-02 04:15:00+00:00,1519.921,1520.083,1519.792,1519.823,232
2020-01-02 04:30:00+00:00,1519.822,1520.026,1519.717,1519.879,295
2020-01-02 04:45:00+00:00,1519.883,1520.041,1519.454,1519.454,319
2020-01-02 05:00:00+00:00,1519.398,1519.404,1518.953,1519.319,375
2020-01-02 05:15:00+00:00,1519.302,1519.703,1519.099,1519.502,325
2020-01-02 05:30:00+00:00,1519.489,1520.013,1519.044,1519.589,513
2020-01-02 05:45:00+00:00,1519.584,1520.333,1519.309,1520.203,440
2020-01-02 06:00:00+00:00,1520.204,1520.791,1520.204,1520.291,501
2020-01-02 06:15:00+00:00,1520.289,1520.408,1519.823,1520.156,440
2020-01-02 06:30:00+00:00,1520.138,1520.365,1519.307,1520.355,536
2020-01-02 06:45:00+00:00,1520.347,1520.896,1520.079,1520.871,518
2020-01-02 07:00:00+00:00,1520.935,1521.293,1519.993,1520.402,612
2020-01-02 07:15:00+00:00,1520.399,1520.531,1519.198,1519.536,580
2020-01-02 07:30:00+00:00,1519.542,1520.286,1519.13,1519.799,627
2020-01-02 07:45:00+00:00,1519.803,1520.1,1519.081,1519.124,537
2020-01-02 08:00:00+00:00,1519.16,1520.013,1518.417,1519.846,778
2020-01-02 08:15:00+00:00,1519.869,1520.257,1519.123,1519.304,544
2020-01-02 08:30:00+00:00,1519.304,1520.405,1519.274,1520.279,507
2020-01-02 08:45:00+00:00,1520.305,1520.91,1519.847,1520.816,682
2020-01-02 09:00:00+00:00,1520.78,1520.917,1519.835,1519.92,619
2020-01-02 09:15:00+00:00,1519.93,1520.496,1519.602,1520.354,519
2020-01-02 09:30:00+00:00,1520.361,1521.203,1520.346,1521.15,584
2020-01-02 09:45:00+00:00,1521.153,1521.323,1520.537,1520.642,559
2020-01-02 10:00:00+00:00,1520.642,1520.821,1519.648,1519.94,570
2020-01-02 10:15:00+00:00,1519.978,1520.511,1519.851,1520.42,522
2020-01-02 10:30:00+00:00,1520.401,1520.529,1519.73,1519.843,464
2020-01-02 10:45:00+00:00,1519.83,1521.326,1519.825,1521.212,498
2020-01-02 11:00:00+00:00,1521.204,1521.838,1521.199,1521.391,537
2020-01-02 11:15:00+00:00,1521.391,1521.619,1521.278,1521.5,444
2020-01-02 11:30:00+00:00,1521.498,1522.259,1521.163,1522.131,547
2020-01-02 11:45:00+00:00,1522.156,1522.391,1521.349,1521.941,532
2020-01-02 12:00:00+00:00,1521.943,1522.351,1521.546,1522.25,506
2020-01-02 12:15:00+00:00,1522.261,1522.633,1521.951,1522.425,507
2020-01-02 12:30:00+00:00,1522.439,1523.121,1522.304,1523.022,517
2020-01-02 12:45:00+00:00,1523.023,1523.593,1522.751,1523.076,557
2020-01-02 13:00:00+00:00,1523.07,1524.096,1522.699,1523.567,695
2020-01-02 13:15:00+00:00,1523.562,1525.153,1523.244,1524.238,823
2020-01-02 13:30:00+00:00,1524.206,1525.848,1523.03,1525.639,859
2020-01-02 13:45:00+00:00,1525.644,1528.567,1525.644,1528.102,858
2020-01-02 14:00:00+00:00,1528.106,1528.464,1527.249,1527.576,844
2020-01-02 14:15:00+00:00,1527.576,1527.895,1527.118,1527.548,749
2020-01-02 14:30:00+00:00,1527.608,1530.425,1527.01,1528.109,991
2020-01-02 14:45:00+00:00,1528.067,1528.687,1525.621,1526.334,893
2020-01-02 15:00:00+00:00,1526.312,1528.504,1525.862,1528.384,927
2020-01-02 15:15:00+00:00,1528.387,1530.576,1528.387,1529.785,911
2020-01-02 15:30:00+00:00,1529.782,1531.275,1528.951,1528.958,870
2020-01-02 15:45:00+00:00,1528.95,1530.353,1528.783,1529.129,833
2020-01-02 16:00:00+00:00,1529.145,1529.176,1527.555,1527.632,781
2020-01-02 16:15:00+00:00,1527.631,1528.948,1526.951,1526.951,685
2020-01-02 16:30:00+00:00,1526.943,1528.104,1526.908,1527.369,705
2020-01-02 16:45:00+00:00,1527.373,1527.38,1525.234,1525.513,731
2020-01-02 17:00:00+00:00,1525.485,1526.008,1525.176,1526.004,673
2020-01-02 17:15:00+00:00,1526.006,1526.006,1522.781,1525.051,808
2020-01-02 17:30:00+00:00,1525.038,1525.587,1524.585,1525.08,634
2020-01-02 17:45:00+00:00,1525.089,1525.395,1524.608,1525.211,600
2020-01-02 18:00:00+00:00,1525.212,1525.842,1525.005,1525.203,586
2020-01-02 18:15:00+00:00,1525.215,1525.786,1524.938,1525.469,607
2020-01-02 18:30:00+00:00,1525.481,1526.487,1524.871,1526.414,576
2020-01-02 18:45:00+00:00,1526.395,1526.395,1525.699,1526.294,506
2020-01-02 19:00:00+00:00,1526.296,1526.614,1526.147,1526.507,498
2020-01-02 19:15:00+00:00,1526.502,1526.82,1525.531,1525.826,575
2020-01-02 19:30:00+00:00,1525.829,1526.524,1525.601,1526.301,502
2020-01-02 19:45:00+00:00,1526.297,1526.885,1526.297,1526.709,515
2020-01-02 20:00:00+00:00,1526.721,1528.287,1526.475,1528.261,540
2020-01-02 20:15:00+00:00,1528.261,1528.398,1527.531,1527.654,472
2020-01-02 20:30:00+00:00,1527.659,1527.667,1526.649,1527.6,513
2020-01-02 20:45:00+00:00,1527.596,1528.509,1527.582,1528.273,644
2020-01-02 21:00:00+00:00,1528.256,1528.605,1527.91,1528.296,454
2020-01-02 21:15:00+00:00,1528.34,1528.671,1528.34,1528.638,251
2020-01-02 21:30:00+00:00,1528.656,1528.9,1528.511,1528.513,303
2020-01-02 21:45:00+00:00,1528.518,1529.009,1528.371,1529.009,281
2020-01-02 23:00:00+00:00,1528.413,1528.525,1527.954,1528.322,372
2020-01-02 23:15:00+00:00,1528.324,1528.704,1528.285,1528.539,293
2020-01-02 23:30:00+00:00,1528.523,1528.523,1528.035,1528.172,314
2020-01-02 23:45:00+00:00,1528.215,1528.84,1527.94,1528.743,297
2020-01-03 00:00:00+00:00,1528.725,1529.721,1528.725,1529.512,469
2020-01-03 00:15:00+00:00,1529.486,1529.93,1528.945,1529.874,405
2020-01-03 00:30:00+00:00,1529.918,1530.198,1529.338,1529.439,386
2020-01-03 00:45:00+00:00,1529.432,1530.6,1529.374,1530.508,484
2020-01-03 01:00:00+00:00,1530.511,1530.782,1529.904,1530.288,575
2020-01-03 01:15:00+00:00,1530.327,1531.056,1530.164,1530.777,563
2020-01-03 01:30:00+00:00,1530.772,1532.582,1530.078,1532.463,646
2020-01-03 01:45:00+00:00,1532.458,1535.723,1532.029,1534.88,902
2020-01-03 02:00:00+00:00,1534.899,1536.076,1532.624,1536.045,877
2020-01-03 02:15:00+00:00,1536.047,1540.975,1535.308,1539.816,1472
2020-01-03 02:30:00+00:00,1539.835,1539.862,1537.996,1539.738,1058
2020-01-03 02:45:00+00:00,1539.758,1539.763,1538.135,1538.243,811
2020-01-03 03:00:00+00:00,1538.281,1539.023,1537.746,1538.817,713
2020-01-03 03:15:00+00:00,1538.785,1540.525,1538.77,1539.883,824
2020-01-03 03:30:00+00:00,1539.883,1539.883,1538.977,1539.066,590
