time,open,high,low,close,volume
2024-12-31 17:00:00+00:00,2625.43,2627.024,2624.452,2626.464,1628
2024-12-31 17:15:00+00:00,2626.455,2627.541,2625.141,2625.461,1590
2024-12-31 17:30:00+00:00,2625.419,2625.484,2623.16,2623.2,1613
2024-12-31 17:45:00+00:00,2623.282,2625.259,2623.282,2624.309,1628
2024-12-31 18:00:00+00:00,2624.267,2625.527,2623.242,2623.963,1621
2024-12-31 18:15:00+00:00,2623.939,2627.233,2622.695,2626.042,1843
2024-12-31 18:30:00+00:00,2626.074,2626.942,2624.972,2625.614,1580
2024-12-31 18:45:00+00:00,2625.614,2626.741,2624.772,2624.772,1277
2024-12-31 19:00:00+00:00,2624.879,2627.27,2624.566,2626.875,1169
2024-12-31 19:15:00+00:00,2626.885,2626.964,2624.816,2624.946,1261
2024-12-31 19:30:00+00:00,2624.903,2625.146,2622.878,2623.236,1023
2024-12-31 19:45:00+00:00,2623.242,2624.215,2622.852,2623.872,1032
2024-12-31 20:00:00+00:00,2623.84,2625.002,2623.167,2623.346,982
2024-12-31 20:15:00+00:00,2623.394,2623.964,2622.867,2623.175,981
2024-12-31 20:30:00+00:00,2623.175,2623.465,2622.19,2622.853,1042
2024-12-31 20:45:00+00:00,2622.889,2623.982,2622.633,2623.216,1215
2024-12-31 21:00:00+00:00,2623.181,2624.128,2622.898,2623.95,573
2024-12-31 21:15:00+00:00,2624.003,2624.336,2623.478,2624.023,415
2024-12-31 21:30:00+00:00,2624.028,2624.677,2623.825,2624.526,340
2024-12-31 21:45:00+00:00,2624.57,2624.925,2624.043,2624.381,580
2025-01-01 23:00:00+00:00,2625.179,2625.839,2624.374,2624.789,660
2025-01-01 23:15:00+00:00,2624.79,2625.054,2623.565,2623.747,860
2025-01-01 23:30:00+00:00,2623.751,2623.946,2621.833,2621.833,782
2025-01-01 23:45:00+00:00,2621.867,2624.387,2621.668,2623.766,802
2025-01-02 00:00:00+00:00,2623.798,2626.194,2622.754,2625.683,1011
2025-01-02 00:15:00+00:00,2625.689,2626.471,2625.172,2626.317,865
2025-01-02 00:30:00+00:00,2626.336,2627.579,2625.406,2626.799,909
2025-01-02 00:45:00+00:00,2626.804,2627.937,2625.335,2625.373,1191
2025-01-02 01:00:00+00:00,2625.414,2630.942,2623.813,2629.634,3708
2025-01-02 01:15:00+00:00,2629.545,2632.984,2629.311,2632.54,2617
2025-01-02 01:30:00+00:00,2632.507,2634.386,2632.295,2633.404,2578
2025-01-02 01:45:00+00:00,2633.371,2633.571,2631.588,2632.935,2286
2025-01-02 02:00:00+00:00,2632.946,2634.806,2632.531,2634.53,1776
