time,open,high,low,close,volume
2022-01-04 13:00:00+00:00,1801.178,1803.005,1799.715,1802.205,1587
2022-01-04 13:15:00+00:00,1802.238,1804.294,1801.62,1802.991,1889
2022-01-04 13:30:00+00:00,1803.024,1805.248,1802.602,1804.224,1681
2022-01-04 13:45:00+00:00,1804.251,1807.259,1803.704,1807.151,1377
2022-01-04 14:00:00+00:00,1807.16,1810.011,1806.323,1807.943,2318
2022-01-04 14:15:00+00:00,1807.911,1809.827,1807.477,1808.336,1591
2022-01-04 14:30:00+00:00,1808.367,1809.18,1806.262,1807.366,2106
2022-01-04 14:45:00+00:00,1807.335,1810.811,1806.987,1810.277,2019
2022-01-04 15:00:00+00:00,1810.322,1812.547,1807.514,1810.068,2968
2022-01-04 15:15:00+00:00,1810.098,1815.032,1809.416,1814.363,2052
2022-01-04 15:30:00+00:00,1814.331,1816.576,1812.244,1816.549,1818
2022-01-04 15:45:00+00:00,1816.583,1816.68,1814.222,1814.568,1335
2022-01-04 16:00:00+00:00,1814.601,1815.537,1812.918,1813.774,1479
2022-01-04 16:15:00+00:00,1813.786,1815.196,1812.803,1813.454,1226
2022-01-04 16:30:00+00:00,1813.422,1813.797,1811.732,1812.098,1158
2022-01-04 16:45:00+00:00,1812.069,1813.045,1811.62,1812.518,955
2022-01-04 17:00:00+00:00,1812.548,1813.809,1811.824,1813.708,890
2022-01-04 17:15:00+00:00,1813.687,1815.029,1813.635,1814.211,795
2022-01-04 17:30:00+00:00,1814.243,1814.534,1813.832,1814.149,627
2022-01-04 17:45:00+00:00,1814.161,1814.644,1813.288,1813.56,703
2022-01-04 18:00:00+00:00,1813.555,1814.927,1813.438,1814.835,729
2022-01-04 18:15:00+00:00,1814.838,1814.927,1813.895,1814.311,923
2022-01-04 18:30:00+00:00,1814.343,1814.62,1813.791,1814.228,628
2022-01-04 18:45:00+00:00,1814.225,1815.122,1814.17,1815.059,625
2022-01-04 19:00:00+00:00,1815.092,1815.177,1814.789,1815.026,519
2022-01-04 19:15:00+00:00,1815.014,1815.097,1814.572,1814.699,525
2022-01-04 19:30:00+00:00,1814.703,1815.203,1814.67,1814.922,458
2022-01-04 19:45:00+00:00,1814.925,1815.124,1813.723,1814.498,588
2022-01-04 20:00:00+00:00,1814.502,1814.83,1814.041,1814.507,439
2022-01-04 20:15:00+00:00,1814.503,1814.712,1813.749,1813.945,454
2022-01-04 20:30:00+00:00,1813.932,1813.978,1813.377,1813.968,485
2022-01-04 20:45:00+00:00,1813.937,1815.365,1813.857,1815.136,679
2022-01-04 21:00:00+00:00,1815.12,1815.336,1814.646,1814.69,377
2022-01-04 21:15:00+00:00,1814.697,1814.697,1814.095,1814.313,267
2022-01-04 21:30:00+00:00,1814.281,1814.823,1814.121,1814.702,310
2022-01-04 21:45:00+00:00,1814.691,1815.232,1814.309,1814.463,367
2022-01-04 23:00:00+00:00,1814.316,1814.324,1813.323,1813.45,331
2022-01-04 23:15:00+00:00,1813.447,1813.66,1813.328,1813.431,214
2022-01-04 23:30:00+00:00,1813.432,1813.922,1813.253,1813.787,241
2022-01-04 23:45:00+00:00,1813.819,1813.873,1813.032,1813.873,358
2022-01-05 00:00:00+00:00,1813.885,1814.592,1813.736,1814.12,400
2022-01-05 00:15:00+00:00,1814.15,1814.568,1813.738,1813.978,472
2022-01-05 00:30:00+00:00,1813.975,1814.463,1813.382,1813.407,418
2022-01-05 00:45:00+00:00,1813.438,1813.808,1812.744,1812.908,501
2022-01-05 01:00:00+00:00,1812.877,1813.701,1812.714,1813.167,697
2022-01-05 01:15:00+00:00,1813.135,1814.195,1812.824,1814.027,579
2022-01-05 01:30:00+00:00,1814.025,1815.206,1814.025,1815.113,558
2022-01-05 01:45:00+00:00,1815.096,1815.343,1814.825,1815.163,561
2022-01-05 02:00:00+00:00,1815.194,1815.314,1814.109,1814.295,634
2022-01-05 02:15:00+00:00,1814.296,1815.314,1814.228,1815.224,391
2022-01-05 02:30:00+00:00,1815.257,1816.152,1815.041,1815.298,693
2022-01-05 02:45:00+00:00,1815.301,1815.59,1814.793,1815.537,598
2022-01-05 03:00:00+00:00,1815.542,1815.571,1814.348,1815.28,533
2022-01-05 03:15:00+00:00,1815.278,1816.448,1814.998,1816.193,565
2022-01-05 03:30:00+00:00,1816.204,1816.381,1815.666,1815.673,413
2022-01-05 03:45:00+00:00,1815.68,1815.919,1815.306,1815.397,332
2022-01-05 04:00:00+00:00,1815.366,1815.366,1814.604,1814.616,338
2022-01-05 04:15:00+00:00,1814.618,1815.242,1814.618,1815.098,292
2022-01-05 04:30:00+00:00,1815.096,1815.096,1814.655,1814.751,253
2022-01-05 04:45:00+00:00,1814.749,1814.976,1814.678,1814.9,311
2022-01-05 05:00:00+00:00,1814.881,1815.491,1814.761,1815.476,337
2022-01-05 05:15:00+00:00,1815.503,1815.812,1815.174,1815.451,358
2022-01-05 05:30:00+00:00,1815.483,1816.176,1814.757,1814.805,748
2022-01-05 05:45:00+00:00,1814.776,1815.803,1814.259,1815.748,588
2022-01-05 06:00:00+00:00,1815.717,1816.144,1815.247,1816.12,576
2022-01-05 06:15:00+00:00,1816.117,1817.006,1816.115,1816.829,582
2022-01-05 06:30:00+00:00,1816.832,1816.834,1814.828,1814.839,598
2022-01-05 06:45:00+00:00,1814.821,1814.887,1812.685,1813.073,688
2022-01-05 07:00:00+00:00,1813.077,1815.38,1812.977,1815.346,729
2022-01-05 07:15:00+00:00,1815.333,1815.637,1814.747,1814.95,685
2022-01-05 07:30:00+00:00,1814.965,1815.183,1813.833,1813.844,606
2022-01-05 07:45:00+00:00,1813.841,1813.877,1812.506,1813.429,752
2022-01-05 08:00:00+00:00,1813.436,1816.098,1813.313,1815.822,940
2022-01-05 08:15:00+00:00,1815.817,1817.409,1815.817,1816.256,871
2022-01-05 08:30:00+00:00,1816.236,1817.482,1816.006,1817.033,800
2022-01-05 08:45:00+00:00,1817.035,1817.559,1816.442,1816.752,642
2022-01-05 09:00:00+00:00,1816.722,1817.468,1816.28,1817.273,725
2022-01-05 09:15:00+00:00,1817.281,1818.726,1817.037,1818.234,713
2022-01-05 09:30:00+00:00,1818.243,1820.075,1817.953,1818.108,878
2022-01-05 09:45:00+00:00,1818.138,1818.734,1817.143,1817.639,631
2022-01-05 10:00:00+00:00,1817.624,1819.206,1817.624,1818.545,694
2022-01-05 10:15:00+00:00,1818.557,1819.675,1818.552,1819.348,600
2022-01-05 10:30:00+00:00,1819.344,1819.938,1818.272,1818.314,667
2022-01-05 10:45:00+00:00,1818.332,1819.039,1818.108,1818.338,528
2022-01-05 11:00:00+00:00,1818.371,1819.884,1817.734,1819.437,683
2022-01-05 11:15:00+00:00,1819.453,1820.697,1819.335,1820.411,676
2022-01-05 11:30:00+00:00,1820.432,1820.647,1819.418,1819.418,623
2022-01-05 11:45:00+00:00,1819.419,1819.812,1818.122,1818.608,652
2022-01-05 12:00:00+00:00,1818.639,1819.169,1817.853,1818.188,631
2022-01-05 12:15:00+00:00,1818.181,1818.656,1817.086,1817.206,738
2022-01-05 12:30:00+00:00,1817.208,1818.481,1816.95,1817.075,749
2022-01-05 12:45:00+00:00,1817.073,1817.933,1817.073,1817.888,713
2022-01-05 13:00:00+00:00,1817.92,1820.253,1817.632,1819.721,1308
2022-01-05 13:15:00+00:00,1819.653,1822.331,1814.719,1821.091,3485
2022-01-05 13:30:00+00:00,1821.122,1827.13,1821.122,1826.84,2279
2022-01-05 13:45:00+00:00,1826.871,1827.732,1824.866,1825.503,1885
2022-01-05 14:00:00+00:00,1825.535,1826.843,1825.131,1826.094,1443
2022-01-05 14:15:00+00:00,1826.125,1827.207,1826.037,1826.351,1011
2022-01-05 14:30:00+00:00,1826.382,1828.744,1825.13,1827.978,1786
2022-01-05 14:45:00+00:00,1827.997,1829.591,1825.562,1825.562,1674
2022-01-05 15:00:00+00:00,1825.531,1826.53,1823.479,1824.529,1678
2022-01-05 15:15:00+00:00,1824.56,1825.686,1822.607,1822.846,1376
2022-01-05 15:30:00+00:00,1822.878,1823.173,1820.335,1822.862,1431
2022-01-05 15:45:00+00:00,1822.892,1824.251,1822.415,1823.237,1194
2022-01-05 16:00:00+00:00,1823.268,1825.356,1822.997,1824.468,1082
2022-01-05 16:15:00+00:00,1824.492,1824.869,1822.81,1823.16,1096
2022-01-05 16:30:00+00:00,1823.19,1824.335,1822.398,1823.992,942
2022-01-05 16:45:00+00:00,1823.99,1824.74,1822.931,1823.952,854
2022-01-05 17:00:00+00:00,1823.985,1824.707,1823.504,1824.595,771
2022-01-05 17:15:00+00:00,1824.597,1825.576,1824.391,1824.391,723
2022-01-05 17:30:00+00:00,1824.402,1825.092,1823.552,1823.769,648
2022-01-05 17:45:00+00:00,1823.774,1823.808,1822.521,1822.749,642
2022-01-05 18:00:00+00:00,1822.78,1823.901,1822.611,1823.878,610
2022-01-05 18:15:00+00:00,1823.906,1824.875,1823.824,1824.559,710
2022-01-05 18:30:00+00:00,1824.529,1824.7,1824.001,1824.612,521
2022-01-05 18:45:00+00:00,1824.608,1824.665,1823.726,1823.8,477
2022-01-05 19:00:00+00:00,1823.809,1824.401,1814.261,1816.126,3898
2022-01-05 19:15:00+00:00,1816.156,1820.091,1815.515,1819.451,2377
2022-01-05 19:30:00+00:00,1819.443,1819.74,1812.686,1814.937,2364
2022-01-05 19:45:00+00:00,1814.968,1814.968,1812.416,1812.933,1788
2022-01-05 20:00:00+00:00,1812.903,1814.181,1811.013,1811.65,1694
2022-01-05 20:15:00+00:00,1811.661,1811.661,1809.666,1810.038,1326
2022-01-05 20:30:00+00:00,1810.008,1810.984,1808.259,1810.617,1253
2022-01-05 20:45:00+00:00,1810.612,1810.717,1809.751,1809.751,1029
2022-01-05 21:00:00+00:00,1809.721,1810.392,1809.506,1810.299,622
2022-01-05 21:15:00+00:00,1810.295,1810.826,1809.657,1809.738,461
2022-01-05 21:30:00+00:00,1809.718,1810.246,1808.818,1809.912,462
2022-01-05 21:45:00+00:00,1809.909,1810.599,1809.526,1810.293,452
2022-01-05 23:00:00+00:00,1810.686,1811.399,1810.092,1810.977,496
2022-01-05 23:15:00+00:00,1810.957,1811.366,1810.912,1810.965,221
2022-01-05 23:30:00+00:00,1810.938,1811.36,1810.575,1810.585,325
2022-01-05 23:45:00+00:00,1810.555,1810.779,1809.895,1810.275,390
2022-01-06 00:00:00+00:00,1810.306,1810.348,1808.479,1809.262,577
2022-01-06 00:15:00+00:00,1809.232,1809.252,1807.769,1807.827,532
2022-01-06 00:30:00+00:00,1807.826,1808.591,1807.754,1808.42,459
2022-01-06 00:45:00+00:00,1808.424,1809.991,1808.194,1809.153,621
2022-01-06 01:00:00+00:00,1809.185,1809.737,1807.064,1809.229,1245
2022-01-06 01:15:00+00:00,1809.25,1810.017,1809.03,1809.444,915
2022-01-06 01:30:00+00:00,1809.474,1811.169,1809.403,1811.102,863
2022-01-06 01:45:00+00:00,1811.106,1811.475,1810.082,1810.172,690
2022-01-06 02:00:00+00:00,1810.19,1810.19,1808.62,1808.852,823
2022-01-06 02:15:00+00:00,1808.849,1809.497,1808.097,1808.903,681
2022-01-06 02:30:00+00:00,1808.898,1809.503,1808.338,1808.789,784
2022-01-06 02:45:00+00:00,1808.821,1809.37,1808.783,1809.159,734
2022-01-06 03:00:00+00:00,1809.129,1809.304,1808.491,1808.491,669
2022-01-06 03:15:00+00:00,1808.496,1808.702,1807.924,1808.047,647
2022-01-06 03:30:00+00:00,1808.016,1808.412,1807.008,1807.445,653
2022-01-06 03:45:00+00:00,1807.438,1807.478,1806.521,1806.968,626
2022-01-06 04:00:00+00:00,1806.972,1807.031,1805.67,1806.261,645
2022-01-06 04:15:00+00:00,1806.292,1806.872,1805.838,1806.095,554
2022-01-06 04:30:00+00:00,1806.08,1806.309,1805.831,1806.083,524
2022-01-06 04:45:00+00:00,1806.08,1806.368,1805.248,1805.649,575
2022-01-06 05:00:00+00:00,1805.679,1805.771,1804.848,1805.115,708
2022-01-06 05:15:00+00:00,1805.146,1807.484,1805.146,1807.39,674
2022-01-06 05:30:00+00:00,1807.392,1807.433,1803.647,1804.127,1102
2022-01-06 05:45:00+00:00,1804.115,1804.231,1802.981,1802.981,974
2022-01-06 06:00:00+00:00,1802.968,1803.736,1802.49,1802.543,842
2022-01-06 06:15:00+00:00,1802.537,1803.148,1801.42,1802.698,920
2022-01-06 06:30:00+00:00,1802.705,1803.758,1802.608,1802.754,759
2022-01-06 06:45:00+00:00,1802.748,1803.168,1799.079,1801.956,1020
2022-01-06 07:00:00+00:00,1801.922,1803.493,1800.941,1802.388,1144
2022-01-06 07:15:00+00:00,1802.362,1803.649,1801.644,1802.543,1190
2022-01-06 07:30:00+00:00,1802.52,1802.918,1800.501,1801.311,1213
2022-01-06 07:45:00+00:00,1801.316,1801.319,1799.43,1800.908,1113
2022-01-06 08:00:00+00:00,1800.903,1801.979,1800.098,1800.577,1323
2022-01-06 08:15:00+00:00,1800.586,1800.801,1796.259,1797.485,1424
2022-01-06 08:30:00+00:00,1797.455,1799.027,1797.082,1797.509,1394
2022-01-06 08:45:00+00:00,1797.498,1797.755,1794.387,1795.404,1284
2022-01-06 09:00:00+00:00,1795.373,1796.387,1794.674,1795.061,1184
2022-01-06 09:15:00+00:00,1795.031,1796.172,1794.608,1795.395,1006
2022-01-06 09:30:00+00:00,1795.365,1795.62,1794.175,1794.323,962
2022-01-06 09:45:00+00:00,1794.355,1796.085,1793.554,1794.869,856
2022-01-06 10:00:00+00:00,1794.838,1795.481,1793.931,1794.311,944
2022-01-06 10:15:00+00:00,1794.289,1798.451,1793.823,1798.451,1101
2022-01-06 10:30:00+00:00,1798.418,1806.892,1798.226,1801.953,2581
2022-01-06 10:45:00+00:00,1801.984,1803.013,1800.77,1801.186,1046
2022-01-06 11:00:00+00:00,1801.155,1801.659,1799.446,1799.73,892
2022-01-06 11:15:00+00:00,1799.711,1799.747,1797.347,1797.8,879
2022-01-06 11:30:00+00:00,1797.786,1798.672,1797.575,1797.752,801
2022-01-06 11:45:00+00:00,1797.722,1798.056,1797.034,1797.416,825
2022-01-06 12:00:00+00:00,1797.385,1800.182,1796.3,1799.416,1213
2022-01-06 12:15:00+00:00,1799.38,1800.387,1798.643,1799.502,930
2022-01-06 12:30:00+00:00,1799.466,1799.531,1795.949,1796.156,1279
2022-01-06 12:45:00+00:00,1796.124,1796.595,1791.666,1791.821,1717
2022-01-06 13:00:00+00:00,1791.852,1792.285,1787.181,1788.887,3093
2022-01-06 13:15:00+00:00,1788.893,1790.691,1786.828,1788.285,2243
2022-01-06 13:30:00+00:00,1788.252,1793.16,1787.798,1790.016,2382
2022-01-06 13:45:00+00:00,1790.048,1792.115,1788.219,1788.438,2104
2022-01-06 14:00:00+00:00,1788.415,1789.815,1787.065,1788.736,2010
2022-01-06 14:15:00+00:00,1788.705,1789.899,1787.678,1789.603,1479
2022-01-06 14:30:00+00:00,1789.633,1795.071,1789.473,1793.707,3525
2022-01-06 14:45:00+00:00,1793.74,1795.484,1790.778,1794.709,2480
2022-01-06 15:00:00+00:00,1794.676,1795.611,1787.959,1789.041,3922
2022-01-06 15:15:00+00:00,1789.008,1791.251,1788.221,1790.631,2253
2022-01-06 15:30:00+00:00,1790.595,1791.598,1788.601,1788.964,1854
