time,open,high,low,close,volume,spread,real_volume
2023-01-02 23:01:00+00:00,1825.968,1827.094,1825.663,1826.291,102,1038,0
2023-01-02 23:02:00+00:00,1826.278,1827.055,1826.1,1826.612,48,970,0
2023-01-02 23:03:00+00:00,1826.644,1827.44,1826.644,1827.391,40,945,0
2023-01-02 23:04:00+00:00,1827.366,1828.169,1827.366,1828.157,43,926,0
2023-01-02 23:05:00+00:00,1828.142,1829.655,1828.14,1829.425,51,923,0
2023-01-02 23:06:00+00:00,1829.42,1830.46,1829.42,1830.227,48,895,0
2023-01-02 23:07:00+00:00,1830.225,1830.225,1828.349,1829.876,79,897,0
2023-01-02 23:08:00+00:00,1829.918,1829.929,1829.346,1829.713,37,936,0
2023-01-02 23:09:00+00:00,1829.798,1830.06,1829.631,1829.866,45,921,0
2023-01-02 23:10:00+00:00,1829.909,1830.187,1828.975,1829.534,75,924,0
2023-01-02 23:11:00+00:00,1829.674,1829.834,1828.282,1828.282,58,965,0
2023-01-02 23:12:00+00:00,1828.345,1828.345,1827.563,1827.858,47,933,0
2023-01-02 23:13:00+00:00,1827.909,1828.281,1827.851,1827.854,44,914,0
2023-01-02 23:14:00+00:00,1827.789,1827.789,1826.646,1826.794,55,902,0
2023-01-02 23:15:00+00:00,1826.802,1826.802,1825.838,1825.904,39,892,0
2023-01-02 23:16:00+00:00,1825.836,1825.881,1825.03,1825.042,40,884,0
2023-01-02 23:17:00+00:00,1825.02,1825.079,1824.584,1824.72,43,874,0
2023-01-02 23:18:00+00:00,1824.705,1824.705,1823.998,1824.503,57,871,0
2023-01-02 23:19:00+00:00,1824.57,1825.024,1824.517,1825.018,42,882,0
2023-01-02 23:20:00+00:00,1825.012,1826.012,1824.904,1825.754,47,885,0
2023-01-02 23:21:00+00:00,1825.788,1825.906,1825.506,1825.577,32,884,0
2023-01-02 23:22:00+00:00,1825.676,1825.676,1825.17,1825.407,32,873,0
2023-01-02 23:23:00+00:00,1825.405,1825.616,1825.35,1825.616,30,870,0
2023-01-02 23:24:00+00:00,1825.623,1826.074,1825.523,1826.057,39,873,0
2023-01-02 23:25:00+00:00,1826.147,1826.935,1826.147,1826.799,38,869,0
2023-01-02 23:26:00+00:00,1826.719,1827.379,1826.636,1827.379,37,861,0
2023-01-02 23:27:00+00:00,1827.426,1827.622,1827.075,1827.288,49,861,0
2023-01-02 23:28:00+00:00,1827.301,1828.677,1827.28,1828.677,42,876,0
2023-01-02 23:29:00+00:00,1828.683,1828.725,1827.747,1827.934,40,884,0
2023-01-02 23:30:00+00:00,1827.854,1828.136,1827.419,1827.616,50,872,0
2023-01-02 23:31:00+00:00,1827.677,1828.021,1827.54,1827.665,41,863,0
2023-01-02 23:32:00+00:00,1827.635,1827.973,1827.635,1827.806,39,853,0
2023-01-02 23:33:00+00:00,1827.803,1827.836,1827.32,1827.444,41,854,0
2023-01-02 23:34:00+00:00,1827.494,1827.64,1827.494,1827.581,30,856,0
2023-01-02 23:35:00+00:00,1827.566,1827.566,1827.0,1827.0,37,852,0
2023-01-02 23:36:00+00:00,1827.028,1827.371,1827.028,1827.265,35,848,0
2023-01-02 23:37:00+00:00,1827.268,1827.268,1826.796,1826.877,34,846,0
2023-01-02 23:38:00+00:00,1826.939,1827.049,1826.78,1826.969,38,844,0
2023-01-02 23:39:00+00:00,1827.038,1827.548,1827.038,1827.412,32,846,0
2023-01-02 23:40:00+00:00,1827.419,1827.561,1827.419,1827.561,22,845,0
2023-01-02 23:41:00+00:00,1827.612,1827.763,1827.543,1827.68,28,845,0
2023-01-02 23:42:00+00:00,1827.677,1828.135,1827.619,1828.123,33,844,0
2023-01-02 23:43:00+00:00,1828.15,1828.168,1827.374,1827.798,39,844,0
2023-01-02 23:44:00+00:00,1827.81,1827.824,1827.54,1827.569,34,841,0
2023-01-02 23:45:00+00:00,1827.582,1827.794,1827.509,1827.711,26,840,0
2023-01-02 23:46:00+00:00,1827.66,1827.945,1827.649,1827.945,28,839,0
2023-01-02 23:47:00+00:00,1827.954,1828.247,1827.917,1827.928,32,839,0
2023-01-02 23:48:00+00:00,1827.958,1827.966,1827.573,1827.966,33,837,0
2023-01-02 23:49:00+00:00,1828.024,1828.024,1827.859,1827.92,23,834,0
2023-01-02 23:50:00+00:00,1827.906,1827.906,1827.54,1827.651,30,834,0
2023-01-02 23:51:00+00:00,1827.649,1828.297,1827.649,1828.068,38,835,0
2023-01-02 23:52:00+00:00,1828.062,1828.139,1827.74,1828.116,30,837,0
2023-01-02 23:53:00+00:00,1828.147,1828.232,1828.054,1828.054,34,837,0
2023-01-02 23:54:00+00:00,1828.075,1828.184,1827.947,1827.982,23,837,0
2023-01-02 23:55:00+00:00,1828.041,1828.198,1827.935,1828.093,37,837,0
2023-01-02 23:56:00+00:00,1828.065,1828.259,1827.891,1828.259,41,836,0
2023-01-02 23:57:00+00:00,1828.245,1828.592,1828.214,1828.542,29,840,0
2023-01-02 23:58:00+00:00,1828.563,1828.901,1828.563,1828.863,28,838,0
2023-01-02 23:59:00+00:00,1828.887,1829.131,1828.859,1829.131,39,836,0
2023-01-03 00:00:00+00:00,1829.11,1829.454,1828.811,1828.839,49,837,0
2023-01-03 00:01:00+00:00,1828.737,1828.737,1828.469,1828.487,39,836,0
2023-01-03 00:02:00+00:00,1828.539,1829.184,1828.539,1828.8,37,836,0
2023-01-03 00:03:00+00:00,1828.804,1829.226,1828.784,1829.226,42,837,0
2023-01-03 00:04:00+00:00,1829.191,1829.238,1829.093,1829.201,28,836,0
2023-01-03 00:05:00+00:00,1829.197,1829.54,1829.178,1829.522,31,835,0
