time,open,high,low,close,volume,spread,real_volume
2022-08-31 17:00:00+00:00,1716.089,1716.089,1715.488,1715.503,64,200,0
2022-08-31 17:01:00+00:00,1715.505,1715.882,1715.505,1715.876,49,200,0
2022-08-31 17:02:00+00:00,1715.853,1716.202,1715.707,1715.723,69,200,0
2022-08-31 17:03:00+00:00,1715.759,1715.999,1715.698,1715.999,54,200,0
2022-08-31 17:04:00+00:00,1715.998,1716.296,1715.994,1716.134,60,200,0
2022-08-31 17:05:00+00:00,1716.102,1716.102,1715.694,1715.694,64,200,0
2022-08-31 17:06:00+00:00,1715.66,1715.931,1715.494,1715.494,73,200,0
2022-08-31 17:07:00+00:00,1715.495,1715.982,1715.495,1715.982,53,200,0
2022-08-31 17:08:00+00:00,1715.983,1716.176,1715.672,1715.701,63,200,0
2022-08-31 17:09:00+00:00,1715.694,1715.879,1715.694,1715.811,44,200,0
2022-08-31 17:10:00+00:00,1715.813,1715.886,1715.592,1715.672,48,200,0
2022-08-31 17:11:00+00:00,1715.688,1715.688,1715.345,1715.358,50,200,0
2022-08-31 17:12:00+00:00,1715.36,1715.648,1715.251,1715.513,61,200,0
2022-08-31 17:13:00+00:00,1715.542,1715.733,1715.542,1715.674,53,200,0
2022-08-31 17:14:00+00:00,1715.676,1715.948,1715.676,1715.776,56,200,0
2022-08-31 17:15:00+00:00,1715.781,1715.867,1715.559,1715.57,59,200,0
2022-08-31 17:16:00+00:00,1715.602,1715.637,1715.395,1715.438,45,200,0
2022-08-31 17:17:00+00:00,1715.455,1715.523,1714.945,1714.945,50,200,0
2022-08-31 17:18:00+00:00,1714.942,1715.129,1714.834,1715.114,53,200,0
2022-08-31 17:19:00+00:00,1715.109,1715.124,1714.923,1714.936,41,200,0
2022-08-31 17:20:00+00:00,1714.92,1714.959,1714.495,1714.62,51,200,0
2022-08-31 17:21:00+00:00,1714.601,1714.601,1714.401,1714.407,37,200,0
2022-08-31 17:22:00+00:00,1714.4,1714.488,1714.278,1714.291,63,200,0
2022-08-31 17:23:00+00:00,1714.258,1714.458,1714.258,1714.386,50,200,0
2022-08-31 17:24:00+00:00,1714.355,1714.493,1714.197,1714.486,80,200,0
2022-08-31 17:25:00+00:00,1714.519,1714.555,1713.971,1713.971,57,200,0
2022-08-31 17:26:00+00:00,1713.95,1713.95,1713.367,1713.57,59,200,0
2022-08-31 17:27:00+00:00,1713.553,1713.98,1713.553,1713.678,73,200,0
2022-08-31 17:28:00+00:00,1713.648,1713.939,1713.648,1713.826,61,200,0
2022-08-31 17:29:00+00:00,1713.795,1714.646,1713.795,1714.646,120,200,0
2022-08-31 17:30:00+00:00,1714.68,1715.179,1714.68,1715.179,63,200,0
2022-08-31 17:31:00+00:00,1715.175,1715.175,1714.343,1714.343,68,200,0
2022-08-31 17:32:00+00:00,1714.373,1714.921,1714.341,1714.913,61,200,0
2022-08-31 17:33:00+00:00,1714.924,1714.961,1714.281,1714.465,62,200,0
2022-08-31 17:34:00+00:00,1714.46,1714.501,1714.366,1714.457,50,200,0
2022-08-31 17:35:00+00:00,1714.452,1714.452,1714.281,1714.313,36,200,0
2022-08-31 17:36:00+00:00,1714.279,1714.283,1714.129,1714.283,43,200,0
2022-08-31 17:37:00+00:00,1714.252,1714.287,1713.987,1714.008,52,200,0
2022-08-31 17:38:00+00:00,1714.05,1714.325,1713.879,1713.892,70,200,0
2022-08-31 17:39:00+00:00,1713.885,1714.068,1713.73,1713.76,73,200,0
2022-08-31 17:40:00+00:00,1713.776,1713.902,1713.725,1713.744,53,200,0
2022-08-31 17:41:00+00:00,1713.737,1713.874,1713.587,1713.813,46,200,0
2022-08-31 17:42:00+00:00,1713.816,1713.849,1713.581,1713.581,49,200,0
2022-08-31 17:43:00+00:00,1713.585,1713.819,1713.585,1713.79,45,200,0
2022-08-31 17:44:00+00:00,1713.788,1713.875,1713.643,1713.696,37,200,0
2022-08-31 17:45:00+00:00,1713.701,1713.902,1713.63,1713.882,53,200,0
2022-08-31 17:46:00+00:00,1713.879,1713.913,1713.803,1713.885,39,200,0
2022-08-31 17:47:00+00:00,1713.894,1713.894,1713.658,1713.717,48,200,0
2022-08-31 17:48:00+00:00,1713.748,1713.864,1713.509,1713.528,40,200,0
2022-08-31 17:49:00+00:00,1713.507,1713.51,1713.201,1713.201,64,200,0
2022-08-31 17:50:00+00:00,1713.188,1713.417,1713.188,1713.316,50,200,0
2022-08-31 17:51:00+00:00,1713.313,1713.313,1713.031,1713.101,57,200,0
2022-08-31 17:52:00+00:00,1713.108,1713.289,1713.038,1713.118,46,200,0
2022-08-31 17:53:00+00:00,1713.121,1713.221,1713.011,1713.045,34,200,0
2022-08-31 17:54:00+00:00,1713.043,1713.254,1712.64,1712.673,48,200,0
2022-08-31 17:55:00+00:00,1712.666,1712.834,1712.608,1712.815,52,200,0
2022-08-31 17:56:00+00:00,1712.785,1712.827,1712.702,1712.705,45,200,0
2022-08-31 17:57:00+00:00,1712.717,1712.883,1712.633,1712.847,39,200,0
2022-08-31 17:58:00+00:00,1712.839,1713.014,1712.658,1712.823,46,200,0
2022-08-31 17:59:00+00:00,1712.797,1712.834,1712.65,1712.792,36,200,0
2022-08-31 18:00:00+00:00,1712.781,1712.889,1712.662,1712.889,49,200,0
2022-08-31 18:01:00+00:00,1712.89,1712.972,1712.752,1712.905,44,200,0
2022-08-31 18:02:00+00:00,1712.922,1713.379,1712.687,1712.797,74,200,0
2022-08-31 18:03:00+00:00,1712.802,1713.273,1712.78,1713.017,65,200,0
