time,open,high,low,close,volume,spread,real_volume
2021-10-31 22:05:00+00:00,1783.269,1783.269,1782.833,1782.833,50,200,0
2021-10-31 22:06:00+00:00,1782.816,1782.863,1782.666,1782.698,26,200,0
2021-10-31 22:07:00+00:00,1782.682,1782.682,1782.212,1782.212,45,200,0
2021-10-31 22:08:00+00:00,1782.186,1782.235,1782.111,1782.111,21,200,0
2021-10-31 22:09:00+00:00,1782.114,1782.328,1782.028,1782.291,49,200,0
2021-10-31 22:10:00+00:00,1782.285,1782.395,1782.187,1782.187,34,200,0
2021-10-31 22:11:00+00:00,1782.186,1782.395,1782.083,1782.083,40,200,0
2021-10-31 22:12:00+00:00,1782.064,1782.176,1781.976,1782.139,34,200,0
2021-10-31 22:13:00+00:00,1782.108,1782.217,1782.108,1782.12,20,200,0
2021-10-31 22:14:00+00:00,1782.123,1782.616,1782.123,1782.616,29,200,0
2021-10-31 22:15:00+00:00,1782.613,1782.613,1782.274,1782.274,31,200,0
2021-10-31 22:16:00+00:00,1782.27,1782.334,1781.992,1782.05,32,200,0
2021-10-31 22:17:00+00:00,1782.067,1782.085,1781.808,1781.808,41,200,0
2021-10-31 22:18:00+00:00,1781.809,1782.039,1781.752,1781.752,33,200,0
2021-10-31 22:19:00+00:00,1781.719,1781.742,1781.552,1781.556,30,200,0
2021-10-31 22:20:00+00:00,1781.554,1781.689,1781.467,1781.509,34,200,0
2021-10-31 22:21:00+00:00,1781.507,1781.682,1781.507,1781.6,23,200,0
2021-10-31 22:22:00+00:00,1781.63,1781.734,1781.465,1781.465,28,200,0
2021-10-31 22:23:00+00:00,1781.463,1781.492,1781.057,1781.291,52,200,0
2021-10-31 22:24:00+00:00,1781.299,1781.361,1781.23,1781.361,17,200,0
2021-10-31 22:25:00+00:00,1781.362,1782.22,1781.362,1782.22,47,200,0
2021-10-31 22:26:00+00:00,1782.25,1782.376,1782.155,1782.376,28,200,0
2021-10-31 22:27:00+00:00,1782.407,1782.415,1782.085,1782.287,38,200,0
2021-10-31 22:28:00+00:00,1782.259,1782.259,1781.548,1781.548,42,200,0
2021-10-31 22:29:00+00:00,1781.542,1781.624,1781.303,1781.557,32,200,0
2021-10-31 22:30:00+00:00,1781.555,1781.555,1781.393,1781.393,12,200,0
2021-10-31 22:31:00+00:00,1781.396,1781.424,1781.353,1781.388,11,200,0
2021-10-31 22:32:00+00:00,1781.389,1781.438,1781.309,1781.373,19,200,0
2021-10-31 22:33:00+00:00,1781.371,1781.407,1781.148,1781.148,25,200,0
2021-10-31 22:34:00+00:00,1781.145,1781.461,1781.005,1781.39,35,200,0
2021-10-31 22:35:00+00:00,1781.395,1781.399,1781.167,1781.222,23,200,0
2021-10-31 22:36:00+00:00,1781.228,1781.28,1781.216,1781.246,15,200,0
2021-10-31 22:37:00+00:00,1781.234,1781.274,1781.219,1781.269,13,200,0
2021-10-31 22:38:00+00:00,1781.299,1781.519,1781.224,1781.489,32,200,0
2021-10-31 22:39:00+00:00,1781.472,1781.615,1781.472,1781.615,17,200,0
2021-10-31 22:40:00+00:00,1781.595,1781.617,1781.594,1781.598,8,200,0
2021-10-31 22:41:00+00:00,1781.623,1781.634,1781.589,1781.589,10,200,0
2021-10-31 22:42:00+00:00,1781.619,1781.651,1781.442,1781.472,19,200,0
2021-10-31 22:43:00+00:00,1781.474,1781.611,1781.443,1781.5,22,200,0
2021-10-31 22:44:00+00:00,1781.503,1781.516,1781.16,1781.16,27,200,0
2021-10-31 22:45:00+00:00,1781.148,1781.148,1780.924,1781.105,36,200,0
2021-10-31 22:46:00+00:00,1781.133,1781.137,1780.563,1780.623,39,200,0
2021-10-31 22:47:00+00:00,1780.62,1780.768,1780.572,1780.572,32,200,0
2021-10-31 22:48:00+00:00,1780.57,1780.724,1780.499,1780.499,30,200,0
2021-10-31 22:49:00+00:00,1780.469,1780.73,1780.298,1780.73,38,200,0
2021-10-31 22:50:00+00:00,1780.715,1780.821,1780.549,1780.821,30,200,0
2021-10-31 22:51:00+00:00,1780.824,1780.958,1780.807,1780.833,19,200,0
2021-10-31 22:52:00+00:00,1780.799,1780.799,1780.687,1780.687,18,200,0
2021-10-31 22:53:00+00:00,1780.701,1780.717,1780.653,1780.653,9,200,0
2021-10-31 22:54:00+00:00,1780.651,1780.651,1780.517,1780.524,19,200,0
2021-10-31 22:55:00+00:00,1780.531,1780.551,1780.526,1780.551,8,200,0
2021-10-31 22:56:00+00:00,1780.552,1780.596,1780.53,1780.53,12,200,0
2021-10-31 22:57:00+00:00,1780.514,1780.623,1780.455,1780.522,25,200,0
2021-10-31 22:58:00+00:00,1780.52,1780.616,1780.52,1780.616,9,200,0
2021-10-31 22:59:00+00:00,1780.615,1780.86,1780.613,1780.801,30,200,0
2021-10-31 23:00:00+00:00,1780.802,1781.007,1780.708,1780.708,36,200,0
2021-10-31 23:01:00+00:00,1780.678,1780.678,1780.335,1780.402,25,200,0
2021-10-31 23:02:00+00:00,1780.408,1780.828,1780.408,1780.756,39,200,0
2021-10-31 23:03:00+00:00,1780.746,1780.763,1780.741,1780.757,18,200,0
2021-10-31 23:04:00+00:00,1780.758,1780.76,1780.674,1780.759,20,200,0
2021-10-31 23:05:00+00:00,1780.729,1780.802,1780.673,1780.802,10,200,0
2021-10-31 23:06:00+00:00,1780.807,1780.862,1780.706,1780.862,19,200,0
2021-10-31 23:07:00+00:00,1780.852,1780.852,1780.631,1780.68,32,200,0
2021-10-31 23:08:00+00:00,1780.683,1780.695,1780.604,1780.674,13,200,0
2021-10-31 23:09:00+00:00,1780.689,1780.767,1780.669,1780.75,16,200,0
2021-10-31 23:10:00+00:00,1780.748,1780.748,1780.672,1780.692,15,200,0
2021-10-31 23:11:00+00:00,1780.66,1780.66,1780.598,1780.598,15,200,0
2021-10-31 23:12:00+00:00,1780.588,1780.667,1780.588,1780.621,14,200,0
2021-10-31 23:13:00+00:00,1780.61,1780.652,1780.569,1780.611,25,200,0
2021-10-31 23:14:00+00:00,1780.646,1780.762,1780.646,1780.745,22,200,0
2021-10-31 23:15:00+00:00,1780.749,1780.76,1780.54,1780.54,33,200,0
2021-10-31 23:16:00+00:00,1780.528,1780.642,1780.51,1780.522,31,200,0
2021-10-31 23:17:00+00:00,1780.517,1780.649,1780.512,1780.643,25,200,0
2021-10-31 23:18:00+00:00,1780.645,1781.135,1780.628,1781.082,43,200,0
2021-10-31 23:19:00+00:00,1781.104,1781.119,1780.983,1780.984,13,200,0
2021-10-31 23:20:00+00:00,1780.982,1780.982,1780.873,1780.888,16,200,0
2021-10-31 23:21:00+00:00,1780.886,1781.25,1780.886,1781.25,19,200,0
2021-10-31 23:22:00+00:00,1781.217,1781.217,1780.937,1780.937,25,200,0
2021-10-31 23:23:00+00:00,1780.928,1781.049,1780.928,1781.018,21,200,0
2021-10-31 23:24:00+00:00,1781.014,1781.014,1780.918,1780.925,17,200,0
2021-10-31 23:25:00+00:00,1780.908,1780.937,1780.823,1780.823,21,200,0
2021-10-31 23:26:00+00:00,1780.821,1780.907,1780.8,1780.902,12,200,0
2021-10-31 23:27:00+00:00,1780.901,1780.966,1780.774,1780.781,18,200,0
2021-10-31 23:28:00+00:00,1780.783,1780.784,1780.573,1780.581,15,200,0
2021-10-31 23:29:00+00:00,1780.587,1780.587,1780.345,1780.418,22,200,0
2021-10-31 23:30:00+00:00,1780.439,1780.526,1780.29,1780.437,37,200,0
2021-10-31 23:31:00+00:00,1780.405,1780.405,1779.771,1779.984,43,200,0
2021-10-31 23:32:00+00:00,1779.985,1780.055,1779.952,1779.957,20,200,0
2021-10-31 23:33:00+00:00,1779.946,1780.027,1779.934,1779.948,15,200,0
2021-10-31 23:34:00+00:00,1779.946,1780.24,1779.944,1780.009,29,200,0
2021-10-31 23:35:00+00:00,1780.003,1780.006,1779.898,1779.92,23,200,0
