direction,lot,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_usd
BUY,0.02,2025-01-16T07:15:00+00:00,2698.234716465665,2695.777551809018,2702.6576128476295,2025-01-16T08:15:00+00:00,2702.6576128476295,TP,8.84579276392924
SELL,0.02,2025-01-17T07:30:00+00:00,2710.3547073914624,2712.4676334768383,2706.5514404377855,2025-01-17T08:45:00+00:00,2712.4676334768383,SL,-4.22585217075175
BUY,0.01,2025-01-19T23:15:00+00:00,2692.596,2689.007277015135,2695.5866024873876,2025-01-19T23:30:00+00:00,2695.5866024873876,TP,2.990602487387605
BUY,0.01,2025-01-20T01:00:00+00:00,2690.134,2686.536671424408,2693.1317738129933,2025-01-20T01:15:00+00:00,2693.1317738129933,TP,2.997773812993273
SELL,0.01,2025-01-20T07:15:00+00:00,2706.4120254676445,2708.9117707911983,2701.9124838852476,2025-01-20T10:15:00+00:00,2708.9117707911983,SL,-2.499745323553725
SELL,0.01,2025-01-21T02:00:00+00:00,2720.718,2725.3192916708513,2716.8835902742903,2025-01-21T02:30:00+00:00,2725.3192916708513,SL,-4.601291670851424
SELL,0.01,2025-01-21T02:30:00+00:00,2725.41,2730.0467341447647,2721.5460548793626,2025-01-21T03:00:00+00:00,2721.5460548793626,TP,3.863945120637254
BUY,0.01,2025-01-21T07:30:00+00:00,2729.789256575559,2726.5566908199644,2735.60787493563,2025-01-21T08:00:00+00:00,2726.5566908199644,SL,-3.232565755594806
SELL,0.01,2025-01-22T01:00:00+00:00,2748.725,2751.4655329425505,2746.4412225478745,2025-01-22T02:30:00+00:00,2746.4412225478745,TP,2.2837774521253777
BUY,0.01,2025-01-22T09:15:00+00:00,2758.5512223137985,2755.2089991758126,2764.5672239621726,2025-01-22T12:00:00+00:00,2755.2089991758126,SL,-3.3422231379859113
BUY,0.02,2025-01-23T03:30:00+00:00,2749.968,2747.6820835804238,2751.8729303496466,2025-01-23T04:00:00+00:00,2751.8729303496466,TP,3.809860699293495
SELL,0.02,2025-01-23T09:15:00+00:00,2750.903152330585,2753.311629024735,2746.5678942811146,2025-01-23T09:30:00+00:00,2746.5678942811146,TP,8.670516098940425
SELL,0.01,2025-01-24T02:00:00+00:00,2768.788,2772.094445110239,2766.0326290748008,2025-01-24T02:30:00+00:00,2772.094445110239,SL,-3.3064451102391104
SELL,0.01,2025-01-24T02:30:00+00:00,2772.625,2776.256583794033,2769.5986801716394,2025-01-24T03:00:00+00:00,2776.256583794033,SL,-3.6315837940328493
SELL,0.01,2025-01-24T03:00:00+00:00,2775.177,2778.8654819448548,2772.1032650459547,2025-01-24T03:15:00+00:00,2772.1032650459547,TP,3.073734954045449
SELL,0.01,2025-01-24T08:00:00+00:00,2771.88947073966,2774.5747633430606,2767.055944053538,2025-01-24T08:45:00+00:00,2774.5747633430606,SL,-2.6852926034007396
BUY,0.01,2025-01-27T01:45:00+00:00,2762.936,2759.6499815302177,2765.674348724819,2025-01-27T02:00:00+00:00,2759.6499815302177,SL,-3.286018469782448
BUY,0.01,2025-01-27T02:00:00+00:00,2758.719,2755.134297135202,2761.706252387332,2025-01-27T02:15:00+00:00,2755.134297135202,SL,-3.5847028647981465
BUY,0.01,2025-01-27T02:15:00+00:00,2757.824,2754.0048901969735,2761.0065915025225,2025-01-27T03:15:00+00:00,2761.0065915025225,TP,3.1825915025224276
SELL,0.01,2025-01-27T07:15:00+00:00,2750.553369920207,2753.409670718139,2745.412028483929,2025-01-27T08:00:00+00:00,2753.409670718139,SL,-2.856300797931908
SELL,0.02,2025-01-28T07:45:00+00:00,2738.879340057439,2741.145939483049,2734.7994610913415,2025-01-28T08:30:00+00:00,2734.7994610913415,TP,8.159757932195134
SELL,0.02,2025-01-29T07:15:00+00:00,2758.1139424441494,2759.7945180026577,2755.0889064388343,2025-01-29T08:00:00+00:00,2759.7945180026577,SL,-3.3611511170165613
BUY,0.02,2025-01-30T07:15:00+00:00,2767.244094384007,2765.143150543936,2771.0257932961345,2025-01-30T08:00:00+00:00,2771.0257932961345,TP,7.563397824254935
BUY,0.02,2025-01-31T07:15:00+00:00,2796.1995166942224,2793.8843497519974,2800.3668171902273,2025-01-31T07:30:00+00:00,2800.3668171902273,TP,8.334600992009655
BUY,0.01,2025-02-03T01:00:00+00:00,2785.735,2779.2421421658223,2791.1457148618147,2025-02-03T01:45:00+00:00,2779.2421421658223,SL,-6.492857834177812
BUY,0.01,2025-02-03T02:00:00+00:00,2778.591,2772.133382106363,2783.972348244697,2025-02-03T05:15:00+00:00,2783.972348244697,TP,5.381348244697165
BUY,0.01,2025-02-03T07:30:00+00:00,2789.487460125793,2785.682858867863,2796.335742390067,2025-02-03T08:15:00+00:00,2796.335742390067,TP,6.848282264274077
SELL,0.01,2025-02-04T07:15:00+00:00,2810.5437285281564,2813.7864432465904,2804.7068420349756,2025-02-04T07:45:00+00:00,2813.7864432465904,SL,-3.242714718433945
BUY,0.01,2025-02-05T07:45:00+00:00,2862.133326585612,2858.9500607294913,2867.8632051266286,2025-02-05T08:30:00+00:00,2867.8632051266286,TP,5.72987854101666
SELL,0.01,2025-02-06T07:45:00+00:00,2857.7426744762665,2860.995929713604,2851.8868150490594,2025-02-06T08:15:00+00:00,2851.8868150490594,TP,5.855859427207179
SELL,0.01,2025-02-07T01:30:00+00:00,2865.953,2869.0387150106176,2863.381570824485,2025-02-07T02:15:00+00:00,2869.0387150106176,SL,-3.085715010617605
SELL,0.01,2025-02-07T02:15:00+00:00,2868.439,2871.57975287111,2865.821705940741,2025-02-07T05:00:00+00:00,2865.821705940741,TP,2.617294059258711
BUY,0.01,2025-02-07T08:15:00+00:00,2866.57235926683,2863.908766598531,2871.366826069768,2025-02-07T08:30:00+00:00,2863.908766598531,SL,-2.663592668298861
BUY,0.01,2025-02-10T07:30:00+00:00,2892.654540632673,2889.489134305943,2898.352272020787,2025-02-10T08:30:00+00:00,2898.352272020787,TP,5.69773138811388
SELL,0.01,2025-02-10T23:30:00+00:00,2921.403,2925.573946252492,2917.9272114562564,2025-02-10T23:45:00+00:00,2917.9272114562564,TP,3.4757885437434197
SELL,0.01,2025-02-10T23:45:00+00:00,2917.847,2922.0879072344574,2914.3129106379524,2025-02-11T00:45:00+00:00,2922.0879072344574,SL,-4.240907234457154
SELL,0.01,2025-02-11T01:00:00+00:00,2930.21,2935.0627249051795,2926.166062579017,2025-02-11T01:45:00+00:00,2935.0627249051795,SL,-4.852724905179457
SELL,0.01,2025-02-11T02:00:00+00:00,2939.988,2945.5947043319666,2935.3157463900275,2025-02-11T02:30:00+00:00,2935.3157463900275,TP,4.672253609972358
SELL,0.01,2025-02-11T07:15:00+00:00,2911.9267863953824,2917.5389224415576,2901.8249415122673,2025-02-11T12:00:00+00:00,2901.8249415122673,TP,10.101844883115064
BUY,0.01,2025-02-12T07:15:00+00:00,2895.8046016225853,2891.8285853967323,2902.9614308291207,2025-02-12T07:30:00+00:00,2891.8285853967323,SL,-3.9760162258530727
SELL,0.01,2025-02-13T03:15:00+00:00,2915.141,2919.1556483810987,2911.795459682418,2025-02-13T04:45:00+00:00,2919.1556483810987,SL,-4.014648381098596
BUY,0.01,2025-02-13T07:30:00+00:00,2919.2777570064677,2915.7601869417917,2925.609383122884,2025-02-13T07:45:00+00:00,2915.7601869417917,SL,-3.517570064675965
BUY,0.01,2025-02-14T08:15:00+00:00,2937.150654370469,2934.0641106657795,2942.70643303891,2025-02-14T08:30:00+00:00,2934.0641106657795,SL,-3.086543704689575
BUY,0.01,2025-02-17T07:30:00+00:00,2901.435762920377,2897.2381337166084,2908.9914954871597,2025-02-17T08:30:00+00:00,2897.2381337166084,SL,-4.197629203768429
SELL,0.01,2025-02-18T03:00:00+00:00,2908.671,2912.3437283657604,2905.6103930285326,2025-02-18T05:00:00+00:00,2912.3437283657604,SL,-3.6727283657605767
SELL,0.01,2025-02-18T07:45:00+00:00,2909.7555864274646,2912.609722152821,2904.6181421218225,2025-02-18T08:00:00+00:00,2912.609722152821,SL,-2.8541357253566275
BUY,0.01,2025-02-19T08:00:00+00:00,2936.1219674604454,2933.2922928559897,2941.2153817484655,2025-02-19T09:15:00+00:00,2941.2153817484655,TP,5.093414288020085
BUY,0.01,2025-02-20T07:30:00+00:00,2949.4666009036123,2946.5205918674915,2954.7694171686294,2025-02-20T08:15:00+00:00,2954.7694171686294,TP,5.3028162650171
SELL,0.01,2025-02-21T08:00:00+00:00,2925.225232785219,2929.152904933031,2918.1554229191565,2025-02-21T08:15:00+00:00,2918.1554229191565,TP,7.069809866062314
BUY,0.01,2025-02-24T01:00:00+00:00,2924.256,2920.1849976197996,2927.6485019835004,2025-02-24T01:30:00+00:00,2927.6485019835004,TP,3.392501983500552
BUY,0.01,2025-02-24T07:30:00+00:00,2942.3590278137203,2938.848749676515,2948.67752846069,2025-02-24T08:30:00+00:00,2938.848749676515,SL,-3.510278137205205
BUY,0.01,2025-02-25T03:45:00+00:00,2939.513,2935.876427346129,2942.543477211559,2025-02-25T04:15:00+00:00,2935.876427346129,SL,-3.6365726538710987
SELL,0.01,2025-02-25T07:45:00+00:00,2933.164484014649,2936.409643868158,2927.323196278333,2025-02-25T08:30:00+00:00,2936.409643868158,SL,-3.2451598535089943
BUY,0.01,2025-02-26T07:45:00+00:00,2916.6305453074556,2912.4850922328988,2924.092360841658,2025-02-26T08:15:00+00:00,2912.4850922328988,SL,-4.145453074556826
SELL,0.01,2025-02-27T07:30:00+00:00,2889.6214524788716,2893.716927690153,2882.2495970985647,2025-02-27T07:45:00+00:00,2893.716927690153,SL,-4.0954752112816095
BUY,0.01,2025-02-28T03:30:00+00:00,2863.77,2858.784927200905,2867.9242273325794,2025-02-28T04:15:00+00:00,2858.784927200905,SL,-4.985072799095178
SELL,0.01,2025-02-28T07:15:00+00:00,2861.532321680481,2865.269104875673,2854.8061119291356,2025-02-28T08:15:00+00:00,2854.8061119291356,TP,6.726209751345323
SELL,0.01,2025-03-02T23:00:00+00:00,2872.843,2878.962549510764,2867.7433754076965,2025-03-02T23:45:00+00:00,2867.7433754076965,TP,5.099624592303371
SELL,0.01,2025-03-03T07:15:00+00:00,2861.48298480426,2864.673136761663,2855.7407112809346,2025-03-03T08:00:00+00:00,2864.673136761663,SL,-3.190151957403032
BUY,0.01,2025-03-04T07:15:00+00:00,2892.3985490223827,2888.683058798555,2899.086431425272,2025-03-04T07:30:00+00:00,2899.086431425272,TP,6.6878824028895
SELL,0.01,2025-03-05T07:45:00+00:00,2913.130939265825,2916.871546607577,2906.397846050672,2025-03-05T08:00:00+00:00,2916.871546607577,SL,-3.7406073417519106
SELL,0.01,2025-03-06T07:15:00+00:00,2919.085768672135,2922.018081950784,2913.807604770567,2025-03-06T07:30:00+00:00,2913.807604770567,TP,5.27816390156795
BUY,0.01,2025-03-07T00:00:00+00:00,2899.839,2894.990422078086,2903.8794816015948,2025-03-07T00:15:00+00:00,2903.8794816015948,TP,4.04048160159482
BUY,0.01,2025-03-07T07:30:00+00:00,2915.117868839714,2911.9491804425734,2920.8215079545676,2025-03-07T08:30:00+00:00,2920.8215079545676,TP,5.703639114853559
SELL,0.01,2025-03-10T07:45:00+00:00,2908.984416242848,2912.3502538143684,2902.925908614111,2025-03-10T08:15:00+00:00,2902.925908614111,TP,6.058507628737061
BUY,0.01,2025-03-11T08:00:00+00:00,2903.871116306441,2900.689953242033,2909.5972098223756,2025-03-11T08:45:00+00:00,2909.5972098223756,TP,5.7260935159347355
SELL,0.01,2025-03-12T07:15:00+00:00,2910.1053455220886,2913.0418903012005,2904.819564919687,2025-03-12T07:30:00+00:00,2913.0418903012005,SL,-2.936544779111955
SELL,0.01,2025-03-13T07:15:00+00:00,2934.5546146438287,2937.2084682055424,2929.7776782327437,2025-03-13T08:00:00+00:00,2937.2084682055424,SL,-2.6538535617137313
BUY,0.01,2025-03-14T08:00:00+00:00,2988.0138782869712,2984.6150954172604,2994.1316874524505,2025-03-14T09:00:00+00:00,2994.1316874524505,TP,6.11780916547923
SELL,0.02,2025-03-17T07:45:00+00:00,2985.1434537036607,2987.448916667053,2980.9936203695547,2025-03-17T08:30:00+00:00,2987.448916667053,SL,-4.610925926784148
SELL,0.01,2025-03-18T02:00:00+00:00,3005.989,3009.1762789438117,3003.3329342134907,2025-03-18T02:45:00+00:00,3009.1762789438117,SL,-3.1872789438116342
SELL,0.01,2025-03-18T02:45:00+00:00,3010.902,3014.1721965887587,3008.1768361760346,2025-03-18T03:15:00+00:00,3014.1721965887587,SL,-3.270196588758609
SELL,0.01,2025-03-18T03:15:00+00:00,3012.8,3016.297000119899,3009.8858332334175,2025-03-18T04:45:00+00:00,3016.297000119899,SL,-3.4970001198989844
BUY,0.01,2025-03-18T08:00:00+00:00,3019.005303493638,3015.5722685572546,3025.184766379129,2025-03-18T08:15:00+00:00,3025.184766379129,TP,6.179462885490921
SELL,0.01,2025-03-19T08:00:00+00:00,3034.139817129717,3037.801645832548,3027.5485254646214,2025-03-19T08:30:00+00:00,3027.5485254646214,TP,6.5912916650954685
SELL,0.01,2025-03-20T07:15:00+00:00,3044.753384532919,3048.1895392037304,3038.5683061254585,2025-03-20T10:00:00+00:00,3038.5683061254585,TP,6.1850784074604235
BUY,0.01,2025-03-21T01:45:00+00:00,3035.921,3032.96113277418,3038.3875560215165,2025-03-21T03:00:00+00:00,3032.96113277418,SL,-2.959867225819835
BUY,0.01,2025-03-21T03:00:00+00:00,3031.591,3028.717386714099,3033.9856777382506,2025-03-21T04:45:00+00:00,3028.717386714099,SL,-2.873613285900774
BUY,0.01,2025-03-21T08:00:00+00:00,3034.2597247883054,3031.05247690525,3040.0327709778053,2025-03-21T08:15:00+00:00,3031.05247690525,SL,-3.2072478830555156
BUY,0.01,2025-03-24T07:15:00+00:00,3026.783016640199,3023.7928502382083,3032.165316163783,2025-03-24T07:30:00+00:00,3023.7928502382083,SL,-2.990166401990791
SELL,0.01,2025-03-25T07:15:00+00:00,3014.5359490357023,3017.2064586786796,3009.7290316783433,2025-03-25T08:15:00+00:00,3017.2064586786796,SL,-2.670509642977322
BUY,0.02,2025-03-26T07:30:00+00:00,3027.8776245939634,3025.421378654329,3032.2988672853053,2025-03-26T08:45:00+00:00,3025.421378654329,SL,-4.9124918792686
SELL,0.01,2025-03-27T01:15:00+00:00,3026.943,3029.8914741846966,3024.48593817942,2025-03-27T01:30:00+00:00,3024.48593817942,TP,2.457061820580293
SELL,0.01,2025-03-27T02:30:00+00:00,3031.372,3034.647930199951,3028.642058166707,2025-03-27T04:00:00+00:00,3034.647930199951,SL,-3.27593019995129
BUY,0.01,2025-03-27T07:45:00+00:00,3034.5039065462884,3031.2248410834027,3040.406224379483,2025-03-27T09:45:00+00:00,3040.406224379483,TP,5.902317833194502
SELL,0.01,2025-03-28T01:00:00+00:00,3066.107,3069.466031739864,3063.3078068834466,2025-03-28T01:45:00+00:00,3069.466031739864,SL,-3.3590317398638945
SELL,0.01,2025-03-28T01:45:00+00:00,3073.905,3077.5688721328283,3070.8517732226433,2025-03-28T02:15:00+00:00,3077.5688721328283,SL,-3.6638721328281463
SELL,0.01,2025-03-28T02:15:00+00:00,3075.534,3079.4196632165713,3072.2959473195237,2025-03-28T02:30:00+00:00,3072.2959473195237,TP,3.2380526804763576
SELL,0.01,2025-03-28T08:00:00+00:00,3076.253634041345,3079.9472936278944,3069.6050467855553,2025-03-28T08:15:00+00:00,3069.6050467855553,TP,6.648587255789608
SELL,0.01,2025-03-31T02:30:00+00:00,3104.057,3110.606554549295,3098.599037875587,2025-03-31T03:00:00+00:00,3110.606554549295,SL,-6.549554549295408
SELL,0.01,2025-03-31T03:00:00+00:00,3108.981,3115.7318240756686,3103.355313270277,2025-03-31T04:45:00+00:00,3115.7318240756686,SL,-6.7508240756683335
SELL,0.01,2025-03-31T09:45:00+00:00,3112.9694867994776,3117.8646188046987,3104.15824919008,2025-03-31T10:15:00+00:00,3117.8646188046987,SL,-4.895132005221058
SELL,0.01,2025-04-01T01:30:00+00:00,3135.777,3140.0739159820573,3132.1962366816188,2025-04-01T02:15:00+00:00,3140.0739159820573,SL,-4.296915982057271
SELL,0.01,2025-04-01T02:15:00+00:00,3142.603,3147.4148075847593,3138.593160346034,2025-04-01T04:00:00+00:00,3147.4148075847593,SL,-4.811807584759208
SELL,0.01,2025-04-01T07:30:00+00:00,3125.9723677748134,3131.128690026679,3116.6909877214553,2025-04-01T08:00:00+00:00,3131.128690026679,SL,-5.156322251865731
SELL,0.01,2025-04-02T01:00:00+00:00,3132.205,3137.197484831879,3128.044595973434,2025-04-02T03:00:00+00:00,3128.044595973434,TP,4.160404026566084
BUY,0.01,2025-04-02T07:45:00+00:00,3120.1526846787924,3115.6358378908694,3128.283008897054,2025-04-02T08:15:00+00:00,3128.283008897054,TP,8.130324218261649
SELL,0.01,2025-04-02T23:30:00+00:00,3160.773,3171.543888600807,3151.797259499328,2025-04-03T00:00:00+00:00,3151.797259499328,TP,8.975740500672146
SELL,0.01,2025-04-03T10:00:00+00:00,3115.7590916145537,3122.0881754690145,3104.366740676524,2025-04-03T10:30:00+00:00,3104.366740676524,TP,11.392350938029722
SELL,0.01,2025-04-04T07:15:00+00:00,3094.2484521406163,3100.163930734453,3083.6005906717105,2025-04-04T07:30:00+00:00,3100.163930734453,SL,-5.915478593836724
BUY,0.01,2025-04-06T23:15:00+00:00,2985.438,2971.0946864096177,2997.390761325319,2025-04-06T23:45:00+00:00,2997.390761325319,TP,11.952761325318988
BUY,0.01,2025-04-07T00:00:00+00:00,2981.614,2964.3479654671755,2996.002362110687,2025-04-07T01:00:00+00:00,2996.002362110687,TP,14.38836211068701
BUY,0.01,2025-04-07T08:45:00+00:00,3034.754548141533,3023.049066726201,3055.824414689131,2025-04-07T09:15:00+00:00,3023.049066726201,SL,-11.705481415332088
SELL,0.01,2025-04-08T08:00:00+00:00,3001.7937468752957,3008.0462781223364,2990.5391906306227,2025-04-08T08:15:00+00:00,3008.0462781223364,SL,-6.25253124704068
SELL,0.01,2025-04-10T02:30:00+00:00,3114.05,3126.3740509242007,3103.7799575631666,2025-04-10T03:15:00+00:00,3126.3740509242007,SL,-12.324050924200494
SELL,0.01,2025-04-10T07:30:00+00:00,3116.031132063571,3123.7698114278573,3102.101509207855,2025-04-10T11:30:00+00:00,3123.7698114278573,SL,-7.738679364286327
SELL,0.01,2025-04-11T00:30:00+00:00,3212.616,3222.13197895331,3204.6860175389083,2025-04-11T00:45:00+00:00,3204.6860175389083,TP,7.92998246109164
BUY,0.01,2025-04-11T08:00:00+00:00,3214.0895414427227,3204.2041270154955,3231.883287411732,2025-04-11T10:00:00+00:00,3231.883287411732,TP,17.79374596900925
SELL,0.01,2025-04-14T07:45:00+00:00,3228.165576051242,3234.019815538822,3217.6279449735985,2025-04-14T08:00:00+00:00,3217.6279449735985,TP,10.53763107764371
SELL,0.01,2025-04-15T07:15:00+00:00,3221.6354096490495,3225.7513131585533,3214.2267833319424,2025-04-15T08:00:00+00:00,3225.7513131585533,SL,-4.115903509503823
SELL,0.01,2025-04-15T23:00:00+00:00,3241.653,3246.3806853310157,3237.713262224153,2025-04-15T23:30:00+00:00,3246.3806853310157,SL,-4.727685331015891
SELL,0.01,2025-04-15T23:30:00+00:00,3243.91,3248.823949086437,3239.815042427969,2025-04-15T23:45:00+00:00,3248.823949086437,SL,-4.913949086437242
SELL,0.01,2025-04-15T23:45:00+00:00,3251.78,3257.3026098659775,3247.1778251116857,2025-04-16T00:00:00+00:00,3257.3026098659775,SL,-5.5226098659773015
SELL,0.01,2025-04-16T00:00:00+00:00,3255.867,3261.855709161265,3250.8764090322793,2025-04-16T00:15:00+00:00,3261.855709161265,SL,-5.988709161264978
SELL,0.01,2025-04-16T00:15:00+00:00,3261.676,3267.790572792603,3256.5805226728307,2025-04-16T00:45:00+00:00,3267.790572792603,SL,-6.114572792603212
BUY,0.01,2025-04-16T07:45:00+00:00,3298.5410812746645,3292.8202685280216,3308.8385442186213,2025-04-16T08:00:00+00:00,3308.8385442186213,TP,10.297462943956816
SELL,0.01,2025-04-17T07:15:00+00:00,3319.313297853655,3326.0903193171057,3307.114659219444,2025-04-17T09:15:00+00:00,3326.0903193171057,SL,-6.777021463450637
SELL,0.01,2025-04-21T00:30:00+00:00,3369.78,3378.246443787793,3362.7246301768396,2025-04-21T01:45:00+00:00,3378.246443787793,SL,-8.466443787792741
BUY,0.01,2025-04-21T07:15:00+00:00,3395.324953683904,3390.1454168448627,3404.648119994178,2025-04-21T07:45:00+00:00,3390.1454168448627,SL,-5.179536839041248
SELL,0.01,2025-04-22T02:30:00+00:00,3468.24,3479.4951956410396,3458.8606702991333,2025-04-22T03:15:00+00:00,3479.4951956410396,SL,-11.25519564103979
SELL,0.01,2025-04-22T03:15:00+00:00,3488.574,3499.8780303292147,3479.1539747256547,2025-04-22T05:00:00+00:00,3479.1539747256547,TP,9.420025274345335
SELL,0.01,2025-04-22T08:30:00+00:00,3459.827513416814,3470.162379248675,3441.224754919464,2025-04-22T12:45:00+00:00,3441.224754919464,TP,18.602758497349896
BUY,0.01,2025-04-23T09:00:00+00:00,3327.0723379901156,3315.8689580889636,3347.2384218121892,2025-04-23T12:00:00+00:00,3315.8689580889636,SL,-11.203379901151948
SELL,0.01,2025-04-24T00:15:00+00:00,3334.653,3344.4614071170718,3326.47932740244,2025-04-24T01:00:00+00:00,3344.4614071170718,SL,-9.808407117071965
SELL,0.01,2025-04-24T01:00:00+00:00,3348.324,3358.918310071504,3339.4954082737468,2025-04-24T01:15:00+00:00,3358.918310071504,SL,-10.594310071503969
SELL,0.01,2025-04-24T01:15:00+00:00,3359.449,3370.4850307806823,3350.2523076827647,2025-04-24T01:45:00+00:00,3350.2523076827647,TP,9.196692317235375
BUY,0.01,2025-04-24T08:45:00+00:00,3340.688646049926,3332.172185550666,3356.018274948593,2025-04-24T09:30:00+00:00,3332.172185550666,SL,-8.516460499259665
BUY,0.01,2025-04-25T04:00:00+00:00,3321.778,3311.9287409444623,3329.9857158796144,2025-04-25T05:30:00+00:00,3311.9287409444623,SL,-9.849259055537459
BUY,0.01,2025-04-25T07:15:00+00:00,3310.997838215104,3302.089456064063,3327.0329260869776,2025-04-25T08:00:00+00:00,3302.089456064063,SL,-8.908382151040769
BUY,0.01,2025-04-28T02:00:00+00:00,3271.204,3260.0571938700455,3280.4930051082956,2025-04-28T02:30:00+00:00,3280.4930051082956,TP,9.289005108295441
SELL,0.01,2025-04-28T09:30:00+00:00,3277.0289188554384,3283.599730301055,3265.2014582533284,2025-04-28T10:15:00+00:00,3283.599730301055,SL,-6.5708114456165285
BUY,0.01,2025-04-29T03:00:00+00:00,3313.646,3305.249331120272,3320.6432240664403,2025-04-29T05:15:00+00:00,3305.249331120272,SL,-8.396668879728168
BUY,0.01,2025-04-29T08:00:00+00:00,3324.5296844162376,3318.1828402538604,3335.9540039085164,2025-04-29T08:30:00+00:00,3318.1828402538604,SL,-6.346844162377238
BUY,0.01,2025-04-30T07:15:00+00:00,3311.7571999280995,3306.7452006471026,3320.7787986338935,2025-04-30T08:00:00+00:00,3306.7452006471026,SL,-5.011999280996861
BUY,0.01,2025-05-01T00:15:00+00:00,3258.92,3248.005873546193,3268.015105378173,2025-05-01T00:30:00+00:00,3248.005873546193,SL,-10.914126453807057
BUY,0.01,2025-05-01T00:30:00+00:00,3248.045,3236.7267397214646,3257.4768835654463,2025-05-01T01:00:00+00:00,3236.7267397214646,SL,-11.31826027853549
BUY,0.01,2025-05-01T01:00:00+00:00,3243.813,3232.0163980251405,3253.6435016457162,2025-05-01T03:00:00+00:00,3232.0163980251405,SL,-11.796601974859641
SELL,0.01,2025-05-01T07:15:00+00:00,3227.409319264374,3234.5861266206316,3214.4910660231108,2025-05-01T07:30:00+00:00,3234.5861266206316,SL,-7.17680735625754
SELL,0.01,2025-05-02T03:30:00+00:00,3256.953,3263.534610221069,3251.4683248157758,2025-05-02T04:45:00+00:00,3251.4683248157758,TP,5.484675184224216
BUY,0.01,2025-05-02T07:30:00+00:00,3262.9661597185573,3257.2045625329824,3273.337034652592,2025-05-02T08:00:00+00:00,3257.2045625329824,SL,-5.7615971855748285
SELL,0.01,2025-05-05T01:15:00+00:00,3265.174,3272.519047511886,3259.053127073428,2025-05-05T03:15:00+00:00,3259.053127073428,TP,6.120872926571792
BUY,0.01,2025-05-05T07:45:00+00:00,3266.261880783401,3260.9730729493936,3275.7817348846147,2025-05-05T08:30:00+00:00,3275.7817348846147,TP,9.519854101213696
SELL,0.01,2025-05-06T01:00:00+00:00,3362.24,3371.174840087932,3354.794299926723,2025-05-06T01:30:00+00:00,3371.174840087932,SL,-8.934840087932116
SELL,0.01,2025-05-06T01:30:00+00:00,3378.381,3388.9971325247984,3369.534222896001,2025-05-06T02:30:00+00:00,3369.534222896001,TP,8.846777103998647
BUY,0.01,2025-05-06T07:15:00+00:00,3371.5368901779884,3363.6679883981037,3385.700913381781,2025-05-06T12:30:00+00:00,3385.700913381781,TP,14.164023203792567
BUY,0.01,2025-05-07T07:15:00+00:00,3397.2371796879543,3389.1553828084134,3411.784414071128,2025-05-07T07:30:00+00:00,3389.1553828084134,SL,-8.081796879540889
SELL,0.01,2025-05-08T01:45:00+00:00,3408.631,3418.2997853059373,3400.5736789117186,2025-05-08T03:00:00+00:00,3400.5736789117186,TP,8.057321088281242
BUY,0.01,2025-05-09T02:00:00+00:00,3277.193,3266.373557130149,3286.209202391543,2025-05-09T02:30:00+00:00,3286.209202391543,TP,9.01620239154272
SELL,0.01,2025-05-12T07:15:00+00:00,3244.751064296069,3254.9804213353777,3226.3382216253135,2025-05-12T07:30:00+00:00,3226.3382216253135,TP,18.41284267075571
BUY,0.01,2025-05-14T07:30:00+00:00,3237.3476755119495,3231.320920392453,3248.195834727043,2025-05-14T08:30:00+00:00,3231.320920392453,SL,-6.026755119496556
BUY,0.01,2025-05-15T02:15:00+00:00,3163.89,3156.3801170297806,3170.148235808516,2025-05-15T02:30:00+00:00,3156.3801170297806,SL,-7.509882970219224
BUY,0.01,2025-05-15T02:30:00+00:00,3157.669,3149.6863372419393,3164.3212189650503,2025-05-15T03:00:00+00:00,3149.6863372419393,SL,-7.982662758060542
BUY,0.01,2025-05-15T03:00:00+00:00,3149.918,3141.7549632341215,3156.7205306382325,2025-05-15T04:45:00+00:00,3141.7549632341215,SL,-8.163036765878587
BUY,0.01,2025-05-15T08:30:00+00:00,3154.8125716408085,3145.716855232723,3171.1848611753626,2025-05-15T09:30:00+00:00,3171.1848611753626,TP,16.372289534554056
SELL,0.01,2025-05-16T07:15:00+00:00,3209.1450969126886,3216.4341277857984,3196.024841341091,2025-05-16T08:15:00+00:00,3196.024841341091,TP,13.12025557159768
SELL,0.01,2025-05-18T23:00:00+00:00,3244.42,3253.3228369129756,3237.0009692391873,2025-05-18T23:30:00+00:00,3237.0009692391873,TP,7.419030760812803
BUY,0.01,2025-05-19T07:30:00+00:00,3232.364553630726,3225.639017323469,3244.4705189837878,2025-05-19T08:45:00+00:00,3244.4705189837878,TP,12.105965353061947
BUY,0.01,2025-05-20T02:30:00+00:00,3210.235,3203.8590947734447,3215.548254355463,2025-05-20T04:45:00+00:00,3215.548254355463,TP,5.313254355462959
BUY,0.01,2025-05-20T07:30:00+00:00,3219.8176998305253,3214.2107015252714,3229.9102967799827,2025-05-20T08:45:00+00:00,3229.9102967799827,TP,10.092596949457402
SELL,0.01,2025-05-21T07:15:00+00:00,3310.1129164666772,3316.3537517999052,3298.8794128668665,2025-05-21T10:15:00+00:00,3316.3537517999052,SL,-6.240835333228006
SELL,0.01,2025-05-22T01:15:00+00:00,3338.316,3345.194413861439,3332.5839884488005,2025-05-22T03:15:00+00:00,3345.194413861439,SL,-6.878413861439185
